Id,breadwinner_ns__Salesforce_Account__c
a98DI0000004jgsYAA,0013i00000TF1sVAAT
a98DI0000004jgrYAA,0013i00000TF1sUAAT
a98DI0000004jgpYAA,0013i00000TF1sTAAT
a98DI0000004jgqYAA,0013i00000TF1sSAAT
a98DI0000004jgoYAA,0013i00000TF1sRAAT
a98DI0000004jgnYAA,0013i00000TF1sQAAT
a98DI0000004jgmYAA,0013i00000TF1sPAAT
a98DI0000004jglYAA,0013i00000TF1sOAAT
a98DI0000004jgkYAA,0013i00000TF1sNAAT
a98DI0000004jgjYAA,0013i00000TF1sMAAT
a98DI0000004jgiYAA,0013i00000TF1sLAAT
a98DI0000004jghYAA,0013i00000TF1sKAAT
a98DI0000004jggYAA,0013i00000TF1sJAAT
a98DI0000004jgfYAA,0013i00000TF1sIAAT
a98DI0000004jgeYAA,0013i00000TF1sHAAT
a98DI0000004jgdYAA,0013i00000TF1sGAAT
a98DI0000004jgcYAA,0013i00000TF1sFAAT
a98DI0000004jgbYAA,0013i00000TF1sEAAT
a98DI0000004jgZYAQ,0013i00000TF1sDAAT
a98DI0000004jewYAA,0013i00000TF1sBAAT
a98DI0000004jgaYAA,0013i00000TF1sCAAT
a98DI0000004jevYAA,0013i00000TF1sAAAT
a98DI0000004jetYAA,0013i00000TF1s9AAD
a98DI0000004jeuYAA,0013i00000TF1s8AAD
a98DI0000004jesYAA,0013i00000TF1s7AAD
a98DI0000004jerYAA,0013i00000TF1s6AAD
a98DI0000004jepYAA,0013i00000TF1s5AAD
a98DI0000004jeqYAA,0013i00000TF1s4AAD
a98DI0000004jeoYAA,0013i00000TF1s3AAD
a98DI0000004jenYAA,0013i00000TF1s2AAD
a98DI0000004jemYAA,0013i00000TF1s1AAD
a98DI0000004jelYAA,0013i00000TF1s0AAD
a98DI0000004jekYAA,0013i00000TF1rzAAD
a98DI0000004jejYAA,0013i00000TF1ryAAD
a98DI0000004jeiYAA,0013i00000TF1rxAAD
a98DI0000004jf3YAA,0013i00000TF1rwAAD
a98DI0000004jf2YAA,0013i00000TF1rvAAD
a98DI0000004jf1YAA,0013i00000TF1ruAAD
a98DI0000004jezYAA,0013i00000TF1rtAAD
a98DI0000004jf0YAA,0013i00000TF1rsAAD
a98DI0000004jeyYAA,0013i00000TF1rrAAD
a98DI0000004jexYAA,0013i00000TF1rqAAD
a98DI0000004jQRYAY,0013i00000TF1rpAAD
a98DI0000004jQSYAY,0013i00000TF1roAAD
a98DI0000004jQQYAY,0013i00000TF1rnAAD
a98DI0000004jVmYAI,0013i00000TF1rlAAD
a98DI0000004jVnYAI,0013i00000TF1rmAAD
a98DI0000004jQPYAY,0013i00000TF1rkAAD
a98DI0000004jXQYAY,0013i00000TF1rjAAD
a98DI0000004jXOYAY,0013i00000TF1rhAAD
a98DI0000004jXPYAY,0013i00000TF1riAAD
a98DI0000004jXNYAY,0013i00000TF1rgAAD
a98DI0000004jVlYAI,0013i00000TF1rfAAD
a98DI0000004jXMYAY,0013i00000TF1reAAD
a98DI0000004jVkYAI,0013i00000TF1rdAAD
a98DI0000004jXLYAY,0013i00000TF1rcAAD
a98DI0000004jXKYAY,0013i00000TF1rbAAD
a98DI0000004jXJYAY,0013i00000TF1raAAD
a98DI0000004jXIYAY,0013i00000TF1rZAAT
a98DI0000004jXHYAY,0013i00000TF1rYAAT
a98DI0000004jehYAA,0013i00000TF1rXAAT
a98DI0000004jegYAA,0013i00000TF1rWAAT
a98DI0000004jefYAA,0013i00000TF1rVAAT
a98DI0000004jecYAA,0013i00000TF1rUAAT
a98DI0000004hkdYAA,0013i00000TD6LWAA1
a98DI0000004jeeYAA,0013i00000TF1rTAAT
a98DI0000004jedYAA,0013i00000TF1rSAAT
a98DI0000004jQOYAY,0013i00000TF1rRAAT
a98DI0000004jQNYAY,0013i00000TF1rQAAT
a98DI0000004jQMYAY,0013i00000TF1rPAAT
a98DI0000004jQLYAY,0013i00000TF1rOAAT
a98DI0000004jQKYAY,0013i00000TF1rNAAT
a98DI0000004jQJYAY,0013i00000TF1rMAAT
a98DI0000004jebYAA,0013i00000TF1rLAAT
a98DI0000004jeWYAQ,0013i00000TF1rGAAT
a98DI0000004jeaYAA,0013i00000TF1rKAAT
a98DI0000004jeZYAQ,0013i00000TF1rJAAT
a98DI0000004jeYYAQ,0013i00000TF1rIAAT
a98DI0000004jeXYAQ,0013i00000TF1rHAAT
a98DI0000004jeVYAQ,0013i00000TF1rFAAT
a98DI0000004jeUYAQ,0013i00000TF1rEAAT
a98DI0000004jeTYAQ,0013i00000TF1rDAAT
a98DI0000004jeSYAQ,0013i00000TF1rCAAT
a98DI0000004jeRYAQ,0013i00000TF1rBAAT
a98DI0000004jeQYAQ,0013i00000TF1rAAAT
a98DI0000004jePYAQ,0013i00000TF1r9AAD
a98DI0000004jeOYAQ,0013i00000TF1r8AAD
a98DI0000004jeNYAQ,0013i00000TF1r7AAD
a98DI0000004jeMYAQ,0013i00000TF1r6AAD
a98DI0000004jeLYAQ,0013i00000TF1r5AAD
a98DI0000004jXGYAY,0013i00000TF1r4AAD
a98DI0000004jXFYAY,0013i00000TF1r3AAD
a98DI0000004jXEYAY,0013i00000TF1r2AAD
a98DI0000004jXDYAY,0013i00000TF1r1AAD
a98DI0000004jXCYAY,0013i00000TF1r0AAD
a98DI0000004jXBYAY,0013i00000TF1qzAAD
a98DI0000004jXAYAY,0013i00000TF1qyAAD
a98DI0000004jX9YAI,0013i00000TF1qxAAD
a98DI0000004jX8YAI,0013i00000TF1qwAAD
a98DI0000004jX7YAI,0013i00000TF1qvAAD
a98DI0000004jX6YAI,0013i00000TF1quAAD
a98DI0000004jVjYAI,0013i00000TF1qtAAD
a98DI0000004jViYAI,0013i00000TF1qsAAD
a98DI0000004jVhYAI,0013i00000TF1qrAAD
a98DI0000004jVgYAI,0013i00000TF1qqAAD
a98DI0000004jeKYAQ,0013i00000TF1qpAAD
a98DI0000004jMeYAI,0013i00000TF1qoAAD
a98DI0000004jMdYAI,0013i00000TF1qnAAD
a98DI0000004jeJYAQ,0013i00000TF1qmAAD
a98DI0000004jVeYAI,0013i00000TF1qlAAD
a98DI0000004jVfYAI,0013i00000TF1qkAAD
a98DI0000004jVdYAI,0013i00000TF1qjAAD
a98DI0000004jeIYAQ,0013i00000TF1qiAAD
a98DI0000004jVcYAI,0013i00000TF1qhAAD
a98DI0000004jeHYAQ,0013i00000TF1qgAAD
a98DI0000004jeGYAQ,0013i00000TF1qfAAD
a98DI0000004dqRYAQ,0013i00000TCU4AAAX
a98DI0000004jVbYAI,0013i00000TF1qeAAD
a98DI0000004jeFYAQ,0013i00000TF1qdAAD
a98DI0000004jeEYAQ,0013i00000TF1qcAAD
a98DI0000004jeDYAQ,0013i00000TF1qbAAD
a98DI0000004jMcYAI,0013i00000TF1qaAAD
a98DI0000004jMbYAI,0013i00000TF1qZAAT
a98DI0000004jMaYAI,0013i00000TF1qYAAT
a98DI0000004jMZYAY,0013i00000TF1qXAAT
a98DI0000004jMYYAY,0013i00000TF1qWAAT
a98DI0000004jMXYAY,0013i00000TF1qVAAT
a98DI0000004jMWYAY,0013i00000TF1qUAAT
a98DI0000004jMVYAY,0013i00000TF1qTAAT
a98DI0000004jMUYAY,0013i00000TF1qSAAT
a98DI0000004jVaYAI,0013i00000TF1qRAAT
a98DI0000004jMTYAY,0013i00000TF1qQAAT
a98DI0000004jFHYAY,0013i00000TF1qPAAT
a98DI0000004jFGYAY,0013i00000TF1qOAAT
a98DI0000004jVZYAY,0013i00000TF1qNAAT
a98DI0000004jVYYAY,0013i00000TF1qMAAT
a98DI0000004jeCYAQ,0013i00000TF1qLAAT
a98DI0000004jVXYAY,0013i00000TF1qKAAT
a98DI0000004jeBYAQ,0013i00000TF1qJAAT
a98DI0000004jeAYAQ,0013i00000TF1qIAAT
a98DI0000004jM8YAI,0013i00000TF1myAAD
a98DI0000004jM7YAI,0013i00000TF1mxAAD
a98DI0000004jbwYAA,0013i00000TF1mwAAD
a98DI0000004jbvYAA,0013i00000TF1mvAAD
a98DI0000004jbuYAA,0013i00000TF1muAAD
a98DI0000004jbtYAA,0013i00000TF1mtAAD
a98DI0000004jbrYAA,0013i00000TF1msAAD
a98DI0000004jbsYAA,0013i00000TF1mrAAD
a98DI0000004jbqYAA,0013i00000TF1mqAAD
a98DI0000004jbpYAA,0013i00000TF1mpAAD
a98DI0000004jboYAA,0013i00000TF1moAAD
a98DI0000004jbnYAA,0013i00000TF1mnAAD
a98DI0000004jbmYAA,0013i00000TF1mmAAD
a98DI0000004jblYAA,0013i00000TF1mlAAD
a98DI0000004jbkYAA,0013i00000TF1mkAAD
a98DI0000004jbjYAA,0013i00000TF1mjAAD
a98DI0000004jbiYAA,0013i00000TF1miAAD
a98DI0000004jbhYAA,0013i00000TF1mhAAD
a98DI0000004jbgYAA,0013i00000TF1mgAAD
a98DI0000004jbfYAA,0013i00000TF1mfAAD
a98DI0000004jbeYAA,0013i00000TF1meAAD
a98DI0000004jbdYAA,0013i00000TF1mdAAD
a98DI0000004jbcYAA,0013i00000TF1mcAAD
a98DI0000004jbbYAA,0013i00000TF1mbAAD
a98DI0000004jbYYAQ,0013i00000TF1mYAAT
a98DI0000004jbaYAA,0013i00000TF1maAAD
a98DI0000004jbZYAQ,0013i00000TF1mZAAT
a98DI0000004jbXYAQ,0013i00000TF1mXAAT
a98DI0000004jbWYAQ,0013i00000TF1mWAAT
a98DI0000004jbVYAQ,0013i00000TF1mVAAT
a98DI0000004jbUYAQ,0013i00000TF1mUAAT
a98DI0000004jbTYAQ,0013i00000TF1mTAAT
a98DI0000004jbSYAQ,0013i00000TF1mSAAT
a98DI0000004jbRYAQ,0013i00000TF1mRAAT
a98DI0000004jbQYAQ,0013i00000TF1mQAAT
a98DI0000004jbPYAQ,0013i00000TF1mPAAT
a98DI0000004jbOYAQ,0013i00000TF1mOAAT
a98DI0000004jbNYAQ,0013i00000TF1mNAAT
a98DI0000004jbMYAQ,0013i00000TF1mMAAT
a98DI0000004jbLYAQ,0013i00000TF1mLAAT
a98DI0000004jbHYAQ,0013i00000TF1mJAAT
a98DI0000004jbKYAQ,0013i00000TF1mKAAT
a98DI0000004jbIYAQ,0013i00000TF1mIAAT
a98DI0000004jbJYAQ,0013i00000TF1mHAAT
a98DI0000004jbGYAQ,0013i00000TF1mGAAT
a98DI0000004jbEYAQ,0013i00000TF1mFAAT
a98DI0000004jbFYAQ,0013i00000TF1mEAAT
a98DI0000004jbDYAQ,0013i00000TF1mDAAT
a98DI0000004jbCYAQ,0013i00000TF1mCAAT
a98DI0000004jPxYAI,0013i00000TF1mBAAT
a98DI0000004jbBYAQ,0013i00000TF1mAAAT
a98DI0000004jPwYAI,0013i00000TF1m9AAD
a98DI0000004jPvYAI,0013i00000TF1m8AAD
a98DI0000004jbAYAQ,0013i00000TF1m7AAD
a98DI0000004jPuYAI,0013i00000TF1m6AAD
a98DI0000004jb9YAA,0013i00000TF1m5AAD
a98DI0000004jPtYAI,0013i00000TF1m3AAD
a98DI0000004jb8YAA,0013i00000TF1m4AAD
a98DI0000004jPsYAI,0013i00000TF1m2AAD
a98DI0000004jb7YAA,0013i00000TF1m1AAD
a98DI0000004jb6YAA,0013i00000TF1m0AAD
a98DI0000004jb5YAA,0013i00000TF1lzAAD
a98DI0000004jb3YAA,0013i00000TF1lxAAD
a98DI0000004jb4YAA,0013i00000TF1lyAAD
a98DI0000004jb2YAA,0013i00000TF1lwAAD
a98DI0000004jb1YAA,0013i00000TF1lvAAD
a98DI0000004jb0YAA,0013i00000TF1luAAD
a98DI0000004jazYAA,0013i00000TF1ltAAD
a98DI0000004jayYAA,0013i00000TF1lsAAD
a98DI0000004jaxYAA,0013i00000TF1lrAAD
a98DI0000004jawYAA,0013i00000TF1lqAAD
a98DI0000004javYAA,0013i00000TF1lpAAD
a98DI0000004jauYAA,0013i00000TF1loAAD
a98DI0000004jatYAA,0013i00000TF1lnAAD
a98DI0000004jasYAA,0013i00000TF1lmAAD
a98DI0000004jarYAA,0013i00000TF1llAAD
a98DI0000004jaqYAA,0013i00000TF1lkAAD
a98DI0000004japYAA,0013i00000TF1ljAAD
a98DI0000004jaoYAA,0013i00000TF1liAAD
a98DI0000004jamYAA,0013i00000TF1lhAAD
a98DI0000004janYAA,0013i00000TF1lgAAD
a98DI0000004jalYAA,0013i00000TF1lfAAD
a98DI0000004jakYAA,0013i00000TF1leAAD
a98DI0000004jajYAA,0013i00000TF1ldAAD
a98DI0000004jaiYAA,0013i00000TF1lcAAD
a98DI0000004jahYAA,0013i00000TF1lbAAD
a98DI0000004jagYAA,0013i00000TF1laAAD
a98DI0000004jafYAA,0013i00000TF1lZAAT
a98DI0000004jaeYAA,0013i00000TF1lYAAT
a98DI0000004jadYAA,0013i00000TF1lXAAT
a98DI0000004jacYAA,0013i00000TF1lWAAT
a98DI0000004jabYAA,0013i00000TF1lVAAT
a98DI0000004jaaYAA,0013i00000TF1lUAAT
a98DI0000004jaZYAQ,0013i00000TF1lTAAT
a98DI0000004jaYYAQ,0013i00000TF1lSAAT
a98DI0000004jaXYAQ,0013i00000TF1lRAAT
a98DI0000004jaWYAQ,0013i00000TF1lQAAT
a98DI0000004jaVYAQ,0013i00000TF1lPAAT
a98DI0000004jaUYAQ,0013i00000TF1lOAAT
a98DI0000004jaTYAQ,0013i00000TF1lNAAT
a98DI0000004jaSYAQ,0013i00000TF1lMAAT
a98DI0000004jaRYAQ,0013i00000TF1lLAAT
a98DI0000004jaQYAQ,0013i00000TF1lKAAT
a98DI0000004jaOYAQ,0013i00000TF1lIAAT
a98DI0000004jaPYAQ,0013i00000TF1lJAAT
a98DI0000004jaNYAQ,0013i00000TF1lHAAT
a98DI0000004jPrYAI,0013i00000TF1lGAAT
a98DI0000004jaMYAQ,0013i00000TF1lFAAT
a98DI0000004jaLYAQ,0013i00000TF1lEAAT
a98DI0000004jaKYAQ,0013i00000TF1lDAAT
a98DI0000004jaJYAQ,0013i00000TF1lCAAT
a98DI0000004jaIYAQ,0013i00000TF1lBAAT
a98DI0000004jaHYAQ,0013i00000TF1lAAAT
a98DI0000004jaGYAQ,0013i00000TF1l9AAD
a98DI0000004jPqYAI,0013i00000TF1l8AAD
a98DI0000004jaEYAQ,0013i00000TF1l7AAD
a98DI0000004jaDYAQ,0013i00000TF1l6AAD
a98DI0000004jaFYAQ,0013i00000TF1l5AAD
a98DI0000004jPpYAI,0013i00000TF1l4AAD
a98DI0000004jaCYAQ,0013i00000TF1l3AAD
a98DI0000004jPoYAI,0013i00000TF1l2AAD
a98DI0000004jaBYAQ,0013i00000TF1l1AAD
a98DI0000004jPnYAI,0013i00000TF1l0AAD
a98DI0000004jVQYAY,0013i00000TF1kzAAD
a98DI0000004jaAYAQ,0013i00000TF1kyAAD
a98DI0000004ja9YAA,0013i00000TF1kxAAD
a98DI0000004ja8YAA,0013i00000TF1kwAAD
a98DI0000004ja7YAA,0013i00000TF1kvAAD
a98DI0000004jVPYAY,0013i00000TF1kuAAD
a98DI0000004jVOYAY,0013i00000TF1ktAAD
a98DI0000004ja6YAA,0013i00000TF1ksAAD
a98DI0000004ja5YAA,0013i00000TF1krAAD
a98DI0000004ja4YAA,0013i00000TF1kqAAD
a98DI0000004ja3YAA,0013i00000TF1kpAAD
a98DI0000004jPmYAI,0013i00000TF1koAAD
a98DI0000004ja2YAA,0013i00000TF1knAAD
a98DI0000004jPlYAI,0013i00000TF1kmAAD
a98DI0000004ja1YAA,0013i00000TF1klAAD
a98DI0000004jPkYAI,0013i00000TF1kkAAD
a98DI0000004ja0YAA,0013i00000TF1kjAAD
a98DI0000004jM6YAI,0013i00000TF1kiAAD
a98DI0000004jZzYAI,0013i00000TF1khAAD
a98DI0000004jZyYAI,0013i00000TF1kgAAD
a98DI0000004jZxYAI,0013i00000TF1kfAAD
a98DI0000004jZwYAI,0013i00000TF1keAAD
a98DI0000004jM5YAI,0013i00000TF1kdAAD
a98DI0000004jM4YAI,0013i00000TF1kcAAD
a98DI0000004jZvYAI,0013i00000TF1kbAAD
a98DI0000004jZuYAI,0013i00000TF1kaAAD
a98DI0000004jM3YAI,0013i00000TF1kZAAT
a98DI0000004jM2YAI,0013i00000TF1kYAAT
a98DI0000004jM1YAI,0013i00000TF1kXAAT
a98DI0000004jZsYAI,0013i00000TF1kWAAT
a98DI0000004jZtYAI,0013i00000TF1kVAAT
a98DI0000004jZrYAI,0013i00000TF1kUAAT
a98DI0000004jM0YAI,0013i00000TF1kTAAT
a98DI0000004jZqYAI,0013i00000TF1kSAAT
a98DI0000004jLzYAI,0013i00000TF1kRAAT
a98DI0000004jZpYAI,0013i00000TF1kQAAT
a98DI0000004jZoYAI,0013i00000TF1kPAAT
a98DI0000004jZnYAI,0013i00000TF1kOAAT
a98DI0000004jZmYAI,0013i00000TF1kNAAT
a98DI0000004jZlYAI,0013i00000TF1kMAAT
a98DI0000004jVNYAY,0013i00000TF1kLAAT
a98DI0000004jZkYAI,0013i00000TF1kKAAT
a98DI0000004jZiYAI,0013i00000TF1kIAAT
a98DI0000004jZjYAI,0013i00000TF1kJAAT
a98DI0000004jZhYAI,0013i00000TF1kHAAT
a98DI0000004jZgYAI,0013i00000TF1kGAAT
a98DI0000004jZfYAI,0013i00000TF1kFAAT
a98DI0000004jZeYAI,0013i00000TF1kEAAT
a98DI0000004jZdYAI,0013i00000TF1kDAAT
a98DI0000004jZcYAI,0013i00000TF1kCAAT
a98DI0000004jZbYAI,0013i00000TF1kBAAT
a98DI0000004jZaYAI,0013i00000TF1kAAAT
a98DI0000004jZZYAY,0013i00000TF1k9AAD
a98DI0000004jZYYAY,0013i00000TF1k8AAD
a98DI0000004jZXYAY,0013i00000TF1k7AAD
a98DI0000004jPiYAI,0013i00000TF1k6AAD
a98DI0000004jPjYAI,0013i00000TF1k5AAD
a98DI0000004jPhYAI,0013i00000TF1k4AAD
a98DI0000004jPgYAI,0013i00000TF1k3AAD
a98DI0000004jPfYAI,0013i00000TF1k2AAD
a98DI0000004jPdYAI,0013i00000TF1k0AAD
a98DI0000004jPeYAI,0013i00000TF1k1AAD
a98DI0000004jPcYAI,0013i00000TF1jzAAD
a98DI0000004jPbYAI,0013i00000TF1jxAAD
a98DI0000004jZWYAY,0013i00000TF1jyAAD
a98DI0000004jZVYAY,0013i00000TF1jwAAD
a98DI0000004jPaYAI,0013i00000TF1jvAAD
a98DI0000004jPYYAY,0013i00000TF1juAAD
a98DI0000004jPZYAY,0013i00000TF1jtAAD
a98DI0000004jVMYAY,0013i00000TF1jsAAD
a98DI0000004jZUYAY,0013i00000TF1jrAAD
a98DI0000004jZTYAY,0013i00000TF1jqAAD
a98DI0000004jZSYAY,0013i00000TF1jpAAD
a98DI0000004jZRYAY,0013i00000TF1joAAD
a98DI0000004jZQYAY,0013i00000TF1jnAAD
a98DI0000004jZPYAY,0013i00000TF1jmAAD
a98DI0000004jZOYAY,0013i00000TF1jlAAD
a98DI0000004jONYAY,0013i00000TF1gWAAT
a98DI0000004jU6YAI,0013i00000TF1gVAAT
a98DI0000004jOMYAY,0013i00000TF1gUAAT
a98DI0000004jU5YAI,0013i00000TF1gTAAT
a98DI0000004jOLYAY,0013i00000TF1gSAAT
a98DI0000004jU4YAI,0013i00000TF1gRAAT
a98DI0000004jOKYAY,0013i00000TF1gQAAT
a98DI0000004jU3YAI,0013i00000TF1gPAAT
a98DI0000004jOJYAY,0013i00000TF1gOAAT
a98DI0000004jU2YAI,0013i00000TF1gNAAT
a98DI0000004jU1YAI,0013i00000TF1gMAAT
a98DI0000004jU0YAI,0013i00000TF1gLAAT
a98DI0000004jTzYAI,0013i00000TF1gKAAT
a98DI0000004jTyYAI,0013i00000TF1gJAAT
a98DI0000004jTxYAI,0013i00000TF1gIAAT
a98DI0000004jTwYAI,0013i00000TF1gHAAT
a98DI0000004jTvYAI,0013i00000TF1gGAAT
a98DI0000004jTuYAI,0013i00000TF1gFAAT
a98DI0000004jTtYAI,0013i00000TF1gEAAT
a98DI0000004jTsYAI,0013i00000TF1gDAAT
a98DI0000004jTqYAI,0013i00000TF1gBAAT
a98DI0000004jTrYAI,0013i00000TF1gCAAT
a98DI0000004jTpYAI,0013i00000TF1gAAAT
a98DI0000004jA6YAI,0013i00000TF1g9AAD
a98DI0000004jA5YAI,0013i00000TF1g8AAD
a98DI0000004jToYAI,0013i00000TF1g7AAD
a98DI0000004jTnYAI,0013i00000TF1g6AAD
a98DI0000004jA4YAI,0013i00000TF1g5AAD
a98DI0000004jTmYAI,0013i00000TF1g4AAD
a98DI0000004jA3YAI,0013i00000TF1g3AAD
a98DI0000004jA2YAI,0013i00000TF1g2AAD
a98DI0000004jTlYAI,0013i00000TF1g1AAD
a98DI0000004jA1YAI,0013i00000TF1g0AAD
a98DI0000004jA0YAI,0013i00000TF1fzAAD
a98DI0000004jTkYAI,0013i00000TF1fyAAD
a98DI0000004jTjYAI,0013i00000TF1fxAAD
a98DI0000004jTiYAI,0013i00000TF1fwAAD
a98DI0000004j9zYAA,0013i00000TF1fvAAD
a98DI0000004jTgYAI,0013i00000TF1ftAAD
a98DI0000004jTfYAI,0013i00000TF1fsAAD
a98DI0000004jTeYAI,0013i00000TF1frAAD
a98DI0000004jTdYAI,0013i00000TF1fqAAD
a98DI0000004jTcYAI,0013i00000TF1fpAAD
a98DI0000004jTbYAI,0013i00000TF1foAAD
a98DI0000004jTaYAI,0013i00000TF1fnAAD
a98DI0000004jTZYAY,0013i00000TF1fmAAD
a98DI0000004jTYYAY,0013i00000TF1flAAD
a98DI0000004jTXYAY,0013i00000TF1fkAAD
a98DI0000004jTWYAY,0013i00000TF1fjAAD
a98DI0000004jTVYAY,0013i00000TF1fiAAD
a98DI0000004jTUYAY,0013i00000TF1fhAAD
a98DI0000004jTTYAY,0013i00000TF1fgAAD
a98DI0000004jTSYAY,0013i00000TF1ffAAD
a98DI0000004jTRYAY,0013i00000TF1feAAD
a98DI0000004jTQYAY,0013i00000TF1fdAAD
a98DI0000004jPIYAY,0013i00000TF1fcAAD
a98DI0000004jTPYAY,0013i00000TF1fbAAD
a98DI0000004jTOYAY,0013i00000TF1faAAD
a98DI0000004jTNYAY,0013i00000TF1fZAAT
a98DI0000004jTMYAY,0013i00000TF1fYAAT
a98DI0000004jTLYAY,0013i00000TF1fXAAT
a98DI0000004jTKYAY,0013i00000TF1fWAAT
a98DI0000004jTJYAY,0013i00000TF1fVAAT
a98DI0000004jTIYAY,0013i00000TF1fUAAT
a98DI0000004jTHYAY,0013i00000TF1fTAAT
a98DI0000004jTEYAY,0013i00000TF1fSAAT
a98DI0000004jTFYAY,0013i00000TF1fRAAT
a98DI0000004jTGYAY,0013i00000TF1fQAAT
a98DI0000004jTDYAY,0013i00000TF1fPAAT
a98DI0000004jOIYAY,0013i00000TF1fOAAT
a98DI0000004jOHYAY,0013i00000TF1fNAAT
a98DI0000004jOGYAY,0013i00000TF1fMAAT
a98DI0000004jOFYAY,0013i00000TF1fLAAT
a98DI0000004jOEYAY,0013i00000TF1fKAAT
a98DI0000004jODYAY,0013i00000TF1fJAAT
a98DI0000004jOCYAY,0013i00000TF1fIAAT
a98DI0000004jOBYAY,0013i00000TF1fHAAT
a98DI0000004jOAYAY,0013i00000TF1fGAAT
a98DI0000004jTBYAY,0013i00000TF1fFAAT
a98DI0000004jTCYAY,0013i00000TF1fEAAT
a98DI0000004jT9YAI,0013i00000TF1fDAAT
a98DI0000004jTAYAY,0013i00000TF1fCAAT
a98DI0000004jT8YAI,0013i00000TF1fBAAT
a98DI0000004jT7YAI,0013i00000TF1fAAAT
a98DI0000004jT6YAI,0013i00000TF1f9AAD
a98DI0000004jT5YAI,0013i00000TF1f8AAD
a98DI0000004jT4YAI,0013i00000TF1f7AAD
a98DI0000004jT2YAI,0013i00000TF1f5AAD
a98DI0000004jT3YAI,0013i00000TF1f6AAD
a98DI0000004jT1YAI,0013i00000TF1f4AAD
a98DI0000004jT0YAI,0013i00000TF1f3AAD
a98DI0000004jSzYAI,0013i00000TF1f2AAD
a98DI0000004jSyYAI,0013i00000TF1f1AAD
a98DI0000004jSxYAI,0013i00000TF1f0AAD
a98DI0000004jSvYAI,0013i00000TF1ezAAD
a98DI0000004jSwYAI,0013i00000TF1eyAAD
a98DI0000004jSuYAI,0013i00000TF1exAAD
a98DI0000004jStYAI,0013i00000TF1ewAAD
a98DI0000004jSsYAI,0013i00000TF1evAAD
a98DI0000004jSrYAI,0013i00000TF1euAAD
a98DI0000004jSqYAI,0013i00000TF1etAAD
a98DI0000004jSpYAI,0013i00000TF1esAAD
a98DI0000004jSoYAI,0013i00000TF1erAAD
a98DI0000004jSnYAI,0013i00000TF1eqAAD
a98DI0000004jSmYAI,0013i00000TF1epAAD
a98DI0000004jSkYAI,0013i00000TF1enAAD
a98DI0000004jSlYAI,0013i00000TF1eoAAD
a98DI0000004jSjYAI,0013i00000TF1emAAD
a98DI0000004jSiYAI,0013i00000TF1elAAD
a98DI0000004jShYAI,0013i00000TF1ekAAD
a98DI0000004jSgYAI,0013i00000TF1ejAAD
a98DI0000004jSfYAI,0013i00000TF1eiAAD
a98DI0000004jSeYAI,0013i00000TF1ehAAD
a98DI0000004jSdYAI,0013i00000TF1egAAD
a98DI0000004jO9YAI,0013i00000TF1efAAD
a98DI0000004jO8YAI,0013i00000TF1eeAAD
a98DI0000004jO7YAI,0013i00000TF1edAAD
a98DI0000004jScYAI,0013i00000TF1ecAAD
a98DI0000004jO6YAI,0013i00000TF1ebAAD
a98DI0000004jO5YAI,0013i00000TF1eaAAD
a98DI0000004jO4YAI,0013i00000TF1eZAAT
a98DI0000004jO3YAI,0013i00000TF1eYAAT
a98DI0000004jO2YAI,0013i00000TF1eXAAT
a98DI0000004jO0YAI,0013i00000TF1eVAAT
a98DI0000004jO1YAI,0013i00000TF1eWAAT
a98DI0000004jSbYAI,0013i00000TF1eUAAT
a98DI0000004jSaYAI,0013i00000TF1eTAAT
a98DI0000004jSZYAY,0013i00000TF1eSAAT
a98DI0000004jSYYAY,0013i00000TF1eRAAT
a98DI0000004jSXYAY,0013i00000TF1eQAAT
a98DI0000004jSWYAY,0013i00000TF1ePAAT
a98DI0000004jSVYAY,0013i00000TF1eOAAT
a98DI0000004jSUYAY,0013i00000TF1eNAAT
a98DI0000004jSTYAY,0013i00000TF1eMAAT
a98DI0000004jSSYAY,0013i00000TF1eLAAT
a98DI0000004jSRYAY,0013i00000TF1eKAAT
a98DI0000004jSQYAY,0013i00000TF1eJAAT
a98DI0000004jSPYAY,0013i00000TF1eIAAT
a98DI0000004jSOYAY,0013i00000TF1eHAAT
a98DI0000004jSNYAY,0013i00000TF1eGAAT
a98DI0000004jSMYAY,0013i00000TF1eFAAT
a98DI0000004jSLYAY,0013i00000TF1eEAAT
a98DI0000004jSKYAY,0013i00000TF1eDAAT
a98DI0000004jSJYAY,0013i00000TF1eCAAT
a98DI0000004jSIYAY,0013i00000TF1eBAAT
a98DI0000004jSHYAY,0013i00000TF1eAAAT
a98DI0000004jSGYAY,0013i00000TF1e9AAD
a98DI0000004jSFYAY,0013i00000TF1e8AAD
a98DI0000004jSEYAY,0013i00000TF1e7AAD
a98DI0000004jSDYAY,0013i00000TF1e6AAD
a98DI0000004jSCYAY,0013i00000TF1e5AAD
a98DI0000004jSBYAY,0013i00000TF1e4AAD
a98DI0000004jSAYAY,0013i00000TF1e3AAD
a98DI0000004jS9YAI,0013i00000TF1e2AAD
a98DI0000004j9yYAA,0013i00000TF1e1AAD
a98DI0000004j9xYAA,0013i00000TF1e0AAD
a98DI0000004j9wYAA,0013i00000TF1dzAAD
a98DI0000004j9vYAA,0013i00000TF1dyAAD
a98DI0000004jS8YAI,0013i00000TF1dxAAD
