Id,ContractNumber,Active_ARCV__c,ARCV__c,Net_Total__c,StartDate,EndDate,Status,Name
800Do000000x8RnIAI,7020766,2325,2325,2325,2022-07-08,2023-07-07,Draft,"(2023-07-07)  Landtech Consultants, Inc. (LC)"
800Do000000x8RpIAI,7020768,1812,1812,1812,2023-01-14,2024-01-13,Draft,(2024-01-13)  A.D. Morgan Corporation
800Do000000x8RqIAI,7020769,2448,2448,2448,2022-12-23,2023-12-22,Draft,"(2023-12-22)  CCE Design Associates, Inc."
800Do000000x8RrIAI,7020770,2580,2580,2580,2022-12-29,2023-12-28,Draft,(2023-12-28)  Turley & Associates (NO CA)
800Do000000x8RtIAI,7020772,2448,2448,2448,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Rowe Architects, Inc. (FL)"
800Do000000x8RuIAI,7020773,2580,2580,2580,2023-01-16,2024-01-15,Draft,"(2024-01-15)  M.J. Engineering and Land Surveying, P.C. (MJ)"
800Do000000x8RvIAI,7020774,2448,2448,2448,2022-12-21,2023-12-20,Draft,"(2023-12-20)  G7ei, Inc."
800Do000000x8RxIAI,7020776,3219,3219,3219,2022-09-24,2023-09-23,Draft,"(2023-09-23)  Urban Systems, Inc. (LA)"
800Do000000x8RyIAI,7020777,1812,1812,1812,2022-12-25,2023-12-24,Draft,(2023-12-24)  Arehna Engineering (FL)
800Do000000x8RzIAI,7020778,2375,2375,2375,2022-08-28,2023-08-27,Draft,(2023-08-27)  Riner Engineering
800Do000000x8S0IAI,7020779,1812,1812,1812,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Specialty Consulting, Inc. (IL)"
800Do000000x8S1IAI,7020780,2068,2068,2068,2022-12-03,2023-12-02,Draft,(2023-12-02)  C Design Inc.
800Do000000x8S2IAI,7020781,3156,3156,3156,2023-01-04,2024-01-03,Draft,(2024-01-03)  Carpenter Marty Transportation (OH)
800Do000000x8S3IAI,7020782,2325,2325,2325,2022-09-08,2023-09-07,Draft,(2023-09-07)  TLCD Architecture
800Do000000x8S4IAI,7020783,3156,3156,3156,2023-01-14,2024-01-13,Draft,"(2024-01-13)  Newfield Construction Group, LLC"
800Do000000x8S5IAI,7020784,2316,2316,2316,2023-01-16,2024-01-15,Draft,"(2024-01-15)  Koo, LLC (IL)"
800Do000000x8S6IAI,7020785,1944,1944,1944,2023-01-17,2024-01-16,Draft,(2024-01-16)  Buddy Webb & Company
800Do000000x8S7IAI,7020786,6468,6468,6468,2022-12-24,2023-12-23,Draft,(2023-12-23)  BR+A
800Do000000x8S8IAI,7020787,1812,1812,1812,2022-12-29,2023-12-28,Draft,"(2023-12-28)  IBC Engineering, P.C. (NY)"
800Do000000x8S9IAI,7020788,2316,2316,2316,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Denise Duffy & Associates, Inc. (DD&A) (CA)"
800Do000000x8SAIAY,7020789,2580,2580,2580,2022-12-29,2023-12-28,Draft,(2023-12-28)  RSA+ (Riechers Spence & Associates)
800Do000000x8SBIAY,7020790,3227.98,3227.98,3227.98,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Kyle Zick Landscape Architecture, Inc. (MA)"
800Do000000x8SCIAY,7020791,1808,1808,1808,2022-10-05,2023-10-04,Draft,(2023-10-04)  Mendez Engineering
800Do000000x8SDIAY,7020792,4073,4073,4073,2022-10-23,2023-10-22,Draft,(2023-10-22)  Kier & Wright
800Do000000x8SEIAY,7020793,3636,3636,3636,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Wetland Studies and Solutions, Inc."
800Do000000x8SGIAY,7020795,2580,2580,2580,2023-01-05,2024-01-04,Draft,(2024-01-04)  Davis Kane Architects
800Do000000x8SHIAY,7020796,2068,2068,2068,2022-11-29,2023-11-28,Draft,(2023-11-28)  Laland Baptiste LLC
800Do000000x8SIIAY,7020797,2068,2068,2068,2022-12-15,2023-12-14,Draft,"(2023-12-14)  MK Consulting Engineers, LLC"
800Do000000x8SJIAY,7020798,1546,1546,1546,2022-12-16,2023-12-15,Draft,"(2023-12-15)  Y. S. Mantri & Associates, LLC (AZ)"
800Do000000x8SKIAY,7020799,10499.74,10499.74,10499.74,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Hastings+Chivetta Architects, Inc. (MO)"
800Do000000x8SLIAY,7020800,1812,1812,1812,2022-12-29,2023-12-28,Draft,(2023-12-28)  Verdex Construction (FL)
800Do000000x8SMIAY,7020801,1812,1812,1812,2022-12-29,2023-12-28,Draft,(2023-12-28)  Builoff Surveying & Mapping
800Do000000x8SNIAY,7020802,3360,3360,3360,2023-01-06,2024-01-05,Draft,"(2024-01-05)  Cogstone Resource Management, Inc."
800Do000000x8SOIAY,7020803,1812,1812,1812,2023-01-08,2024-01-07,Draft,"(2024-01-07)  Peck Flannery Gream Warren, Inc"
800Do000000x8SPIAY,7020804,2256,2256,2256,2023-01-14,2024-01-13,Draft,(2024-01-13)  JMA Architects
800Do000000x8SQIAY,7020805,1657.5,1657.5,1657.5,2023-01-15,2024-01-14,Draft,"(2024-01-14)  Maestas & Associates, LLC"
800Do000000x8SRIAY,7020806,1812,1812,1812,2022-12-21,2023-12-20,Draft,"(2023-12-20)  Trans Associates, Inc."
800Do000000x8SSIAY,7020807,3912,3912,3912,2022-12-22,2023-12-21,Draft,(2023-12-21)  Carmina Wood Morris DPC (NY)
800Do000000x8STIAY,7020808,4220,4220,4220,2022-10-23,2023-10-22,Draft,(2023-10-22)  Snell Engineering Consultants
800Do000000x8SVIAY,7020810,2068,2068,2068,2022-11-16,2023-11-15,Draft,(2023-11-15)  RAMLOW/STEIN
800Do000000x8SWIAY,7020811,3600,3600,3600,2023-01-17,2024-01-16,Draft,(2024-01-16)  Valdes Engineering Company (IL)
800Do000000x8SYIAY,7020813,3372,3372,3372,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Coleman Partners Architects, LLC (CP) (LA)"
800Do000000x8SZIAY,7020814,2064,2064,2064,2023-01-09,2024-01-08,Draft,"(2024-01-08)  Ten Eyck Landscape Architects, Inc. (TX)"
800Do000000x8SaIAI,7020815,636,636,636,2023-01-17,2024-01-16,Draft,(2024-01-16)  Don Sherman Group / Tekno Grid
800Do000000x8SbIAI,7020816,2256,2256,2256,2023-01-17,2024-01-16,Draft,(2024-01-16)  Barton Associates Inc.
800Do000000x8ScIAI,7020817,2064,2064,2064,2023-01-18,2024-01-17,Draft,"(2024-01-17)  Architects West, Inc. (ID)"
800Do000000x8SdIAI,7020818,1944,1944,1944,2023-01-18,2024-01-17,Draft,(2024-01-17)  Henderson Professional Engineers (TX)
800Do000000x8SeIAI,7020819,3228,3228,3228,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Quality Engineering Solutions, QES (PA)"
800Do000000x8SfIAI,7020820,1812,1812,1812,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Meridian Engineering, Inc. (UT)"
800Do000000x8SgIAI,7020821,1812,1812,1812,2023-01-08,2024-01-07,Draft,(2024-01-07)  Nelson Engineering Company
800Do000000x8SiIAI,7020823,2064,2064,2064,2023-01-13,2024-01-12,Draft,(2024-01-12)  Triad Architects (OH)
800Do000000x8SjIAI,7020824,2964,2964,2964,2023-01-14,2024-01-13,Draft,(2024-01-13)  ColeBreit Engineering (OR)
800Do000000x8SkIAI,7020825,2064,2064,2064,2023-01-15,2024-01-14,Draft,(2024-01-14)  META Landscape Architecture (CO)
800Do000000x8SlIAI,7020826,3684,3684,3684,2022-12-27,2023-12-26,Draft,"(2023-12-26)  Precision Systems, Inc."
800Do000000x8SmIAI,7020827,1812,1812,1812,2023-01-10,2024-01-09,Draft,(2024-01-09)  Kline Hardin (TX)
800Do000000x8SnIAI,7020828,3072,3072,3072,2023-01-10,2024-01-09,Draft,"(2024-01-09)  VRX Engineering, Inc. (TX)"
800Do000000x8SoIAI,7020829,2064,2064,2064,2022-12-29,2023-12-28,Draft,(2023-12-28)  The Altum Group
800Do000000x8SpIAI,7020830,1008,1008,1008,2023-01-04,2024-01-03,Draft,(2024-01-03)  Baker Barrios Architects
800Do000000x8SqIAI,7020831,2328,2328,2328,2023-01-15,2024-01-14,Draft,(2024-01-14)  Synalovski Romanik Saye (SRS) (FL)
800Do000000x8SrIAI,7020832,4013.01,4013.01,4013.01,2022-06-01,2023-05-31,Draft,(2023-05-31)  Consulting Engineering Services (CT)
800Do000000x8SsIAI,7020833,2064,2064,2064,2022-10-25,2023-10-24,Draft,"(2023-10-24)  Wharton-Smith, Inc. (FL) (Carolinas)"
800Do000000x8StIAI,7020834,4884,4884,4884,2022-12-28,2023-12-27,Draft,"(2023-12-27)  GCS-Sigal, LLC"
800Do000000x8SuIAI,7020835,2824,2824,2824,2022-12-16,2023-12-15,Draft,"(2023-12-15)  Sanborn, Head & Associates, Inc."
800Do000000x8SvIAI,7020836,2032,2032,2032,2022-12-24,2023-12-23,Draft,"(2023-12-23)  B&H Engineers, Inc."
800Do000000x8SwIAI,7020837,3384,3384,3384,2022-12-29,2023-12-28,Draft,(2023-12-28)  Stantec (OH)
800Do000000x8SxIAI,7020838,7008,7008,7008,2023-01-12,2024-01-11,Draft,(2024-01-11)  Ikon 5 Architects
800Do000000x8SyIAI,7020839,2424,2424,2424,2022-12-29,2023-12-28,Draft,(2023-12-28)  bKL Architecture LLC (IL)
800Do000000x8SzIAI,7020840,2325,2325,2325,2022-07-29,2023-07-28,Draft,(2023-07-28)  Edwards Construction Group
800Do000000x8T0IAI,7020841,2625,2625,2625,2022-07-30,2023-07-29,Draft,(2023-07-29)  UNVC (UT)
800Do000000x8T1IAI,7020842,2064,2064,2064,2022-10-29,2023-10-28,Draft,"(2023-10-28)  Imperial Construction, Inc. (TX)"
800Do000000x8T2IAI,7020843,2249,2249,2249,2022-08-06,2023-08-05,Draft,"(2023-08-05)  WDi Architecture, Inc."
800Do000000x8T3IAI,7020844,1944,1944,1944,2023-01-14,2024-01-13,Draft,"(2024-01-13)  Moreno Cardenas, Inc. (MCi) (TX)"
800Do000000x8T4IAI,7020845,4284,4284,4284,2023-01-11,2024-01-10,Draft,(2024-01-10)  ASLPM (CA)
800Do000000x8T5IAI,7020846,2208,2208,2208,2022-12-29,2023-12-28,Draft,(2023-12-28)  DAMA Consultants
800Do000000x8T6IAI,7020847,2064,2064,2064,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Neff Construction, Inc. (CA)"
800Do000000x8T7IAI,7020848,2064,2064,2064,2023-01-10,2024-01-09,Draft,(2024-01-09)  Tipping Structural Engineers (CA)
800Do000000x8T8IAI,7020849,5088,5088,5088,2023-01-15,2024-01-14,Draft,"(2024-01-14)  CCS International, Inc. (TX)"
800Do000000x8T9IAI,7020850,2322,2322,2322,2022-12-28,2023-12-27,Draft,"(2023-12-27)  Precision Approach Engineering, Inc."
800Do000000x8TAIAY,7020851,2580,2580,2580,2022-12-29,2023-12-28,Draft,"(2023-12-28)  CMJ Engineering, Inc. (TX)"
800Do000000x8TBIAY,7020852,1891.98,1891.98,1891.98,2022-10-31,2023-10-30,Draft,(2023-10-30)  FB Environmental
800Do000000x8TCIAY,7020853,4224,4224,4224,2022-12-29,2023-12-28,Draft,(2023-12-28)  Braun Intertec Corporation
800Do000000x8TDIAY,7020854,5040.2,5040.2,5040.2,2022-12-29,2023-12-28,Draft,(2023-12-28)  The Tamkin Companies (CA)
800Do000000x8TGIAY,7020857,2328,2328,2328,2023-01-02,2024-01-01,Draft,"(2024-01-01)  Ford Powell & Carson, Inc. (TX)"
800Do000000x8THIAY,7020858,2199,2199,2199,2023-01-04,2024-01-03,Draft,(2024-01-03)  H2R Corp
800Do000000x8TIIAY,7020859,2580,2580,2580,2022-12-22,2023-12-21,Draft,(2023-12-21)  Geo-engineering Solutions
800Do000000x8TJIAY,7020860,2325,2325,2325,2022-12-09,2023-12-08,Draft,(2023-12-08)  Chasse Building Team (AZ)
800Do000000x8TLIAY,7020862,3804,3804,3804,2023-01-13,2024-01-12,Draft,"(2024-01-12)  Marlene Imirzian & Associates, LLC (CA)"
800Do000000x8TNIAY,7020864,2322,2322,2322,2022-12-23,2023-12-22,Draft,"(2023-12-22)  Rice Associates, Inc."
800Do000000x8TOIAY,7020865,3915,3915,3915,2023-01-08,2024-01-07,Draft,"(2024-01-07)  Reyes Engineering, Inc."
800Do000000x8TPIAY,7020866,2958,2958,2958,2023-01-12,2024-01-11,Draft,"(2024-01-11)  Larson & Darby, Inc."
800Do000000x8TQIAY,7020867,3219.99,3219.99,3219.99,2022-10-28,2023-10-27,Draft,"(2023-10-27)  Cordogan, Clark & Associates"
800Do000000x8TRIAY,7020868,3480,3480,3480,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Fluent Engineering, Inc. (OR)"
800Do000000x8TSIAY,7020869,3661.99,3661.99,3661.99,2022-10-31,2023-10-30,Draft,(2023-10-30)  Davis (AZ)
800Do000000x8TTIAY,7020870,4020,4020,4020,2022-12-29,2023-12-28,Draft,"(2023-12-28)  REI Engineers, Inc. (NC)"
800Do000000x8TUIAY,7020871,1806,1806,1806,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Clean Properties, Inc. (MA)"
800Do000000x8TVIAY,7020872,1806,1806,1806,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Gortemoller Engineering, Inc. (FL)"
800Do000000x8TWIAY,7020873,1812,1812,1812,2022-12-29,2023-12-28,Draft,"(2023-12-28)  RND Consultants, Inc. (MA)"
800Do000000x8TXIAY,7020874,3588,3588,3588,2023-01-08,2024-01-07,Draft,(2024-01-07)  Schaefer
800Do000000x8TYIAY,7020875,3660,3660,3660,2023-01-11,2024-01-10,Draft,"(2024-01-10)  Michael J. Burns Architects, Ltd. (MN)"
800Do000000x8TZIAY,7020876,5736,5736,5736,2022-12-25,2023-12-24,Draft,(2023-12-24)  JDavis Architects (NC)
800Do000000x8TaIAI,7020877,1944,1944,1944,2023-01-12,2024-01-11,Draft,(2024-01-11)  Comprehensive Environmental Inc. (CEI)
800Do000000x8TbIAI,7020878,2592,2592,2592,2023-01-13,2024-01-12,Draft,(2024-01-12)  Stack Rock Group (ID)
800Do000000x8TcIAI,7020879,2070,2070,2070,2022-12-29,2023-12-28,Draft,(2023-12-28)  NEWCOMER ASSOCIATES
800Do000000x8TdIAI,7020880,1944,1944,1944,2022-12-29,2023-12-28,Draft,(2023-12-28)  VCS Environmental (CA)
800Do000000x8TeIAI,7020881,5520.06,5520.06,5520.06,2022-12-29,2023-12-28,Draft,(2023-12-28)  Pennrose
800Do000000x8TfIAI,7020882,1956,1956,1956,2022-12-29,2023-12-28,Draft,(2023-12-28)  Bennett Benner Partners (BBP) (TX)
800Do000000x8ThIAI,7020884,1812,1812,1812,2023-01-02,2024-01-01,Draft,(2024-01-01)  Felsburg Holt & Ullevig
800Do000000x8TiIAI,7020885,2583.99,2583.99,2583.99,2022-12-10,2023-12-09,Draft,(2023-12-09)  Stepherson & Associates
800Do000000x8TjIAI,7020886,3859,3859,3859,2022-09-10,2023-09-09,Draft,(2023-09-09)  Parrish & Partners
800Do000000x8TkIAI,7020887,1812,1812,1812,2023-01-12,2024-01-11,Draft,(2024-01-11)  Slade LLC
800Do000000x8TlIAI,7020888,2976,2976,2976,2023-01-12,2024-01-11,Draft,"(2024-01-11)  Impact Sciences, Inc. (CA)"
800Do000000x8TmIAI,7020889,1812,1812,1812,2023-01-16,2024-01-15,Draft,"(2024-01-15)  AG3 Group, LLC"
800Do000000x8TnIAI,7020890,1812,1812,1812,2023-01-18,2024-01-17,Draft,(2024-01-17)  PMCS Group (CA)
800Do000000x8ToIAI,7020891,1812,1812,1812,2022-12-29,2023-12-28,Draft,(2023-12-28)  GROUNDWORKS Office
800Do000000x8TpIAI,7020892,2832,2832,2832,2022-12-25,2023-12-24,Draft,(2023-12-24)  CJMW Architecture (NC)
800Do000000x8TqIAI,7020893,1812,1812,1812,2022-12-26,2023-12-25,Draft,(2023-12-25)  PSM Associates (CA)
800Do000000x8TrIAI,7020894,1812,1812,1812,2023-01-03,2024-01-02,Draft,(2024-01-02)  Barnes Gromatzky Kosarek Architects (BGKA) (TX)
800Do000000x8TsIAI,7020895,3072,3072,3072,2022-12-29,2023-12-28,Draft,(2023-12-28)  Green Dot Transportation Solutions (CA)
800Do000000x8TtIAI,7020896,2580,2580,2580,2023-01-03,2024-01-02,Draft,(2024-01-02)  Ross/Fowler (TN)
800Do000000x8TuIAI,7020897,1812,1812,1812,2022-12-29,2023-12-28,Draft,(2023-12-28)  WSB
800Do000000x8TvIAI,7020898,4596,4596,4596,2023-01-03,2024-01-02,Draft,"(2024-01-02)  RGA, Inc. (NJ)"
800Do000000x8TwIAI,7020899,1812,1812,1812,2023-01-03,2024-01-02,Draft,(2024-01-02)  Neighboring Concepts
800Do000000x8TxIAI,7020900,3171,3171,3171,2023-01-15,2024-01-14,Draft,(2024-01-14)  KGM Architectural Lighting
800Do000000x8TyIAI,7020901,3449.01,3449.01,3449.01,2022-08-21,2023-08-20,Draft,(2023-08-20)  McAdams Company (NC)
800Do000000x8TzIAI,7020902,2064,2064,2064,2022-12-24,2023-12-23,Draft,"(2023-12-23)  VonArx Engineering, Inc."
800Do000000x8U0IAI,7020903,1953,1953,1953,2022-08-27,2023-08-26,Draft,"(2023-08-26)  HBA Architecture & Interior Design, Inc. (VA)"
800Do000000x8U1IAI,7020904,3984,3984,3984,2022-12-28,2023-12-27,Draft,(2023-12-27)  Ten X Ten (MN)
800Do000000x8U2IAI,7020905,7223.97,7223.97,7223.97,2023-01-18,2024-01-17,Draft,"(2024-01-17)  Faith Group, LLC"
800Do000000x8U3IAI,7020906,2322,2322,2322,2022-12-29,2023-12-28,Draft,(2023-12-28)  Casa Studio
800Do000000x8U5IAI,7020908,3702,3702,3702,2023-01-08,2024-01-07,Draft,(2024-01-07)  GTS - General Technologies and Solutions
800Do000000x8U6IAI,7020909,2580,2580,2580,2023-01-13,2024-01-12,Draft,"(2024-01-12)  SC Architect, Inc."
800Do000000x8U7IAI,7020910,3448,3448,3448,2022-10-31,2023-10-30,Draft,"(2023-10-30)  Ankrom Moisan Architects, Inc.(OR)"
800Do000000x8U8IAI,7020911,2958,2958,2958,2023-01-18,2024-01-17,Draft,(2024-01-17)  CrossCheck
800Do000000x8U9IAI,7020912,2580,2580,2580,2022-12-21,2023-12-20,Draft,(2023-12-20)  SmithGroup (TX)
800Do000000x8UAIAY,7020913,2066,2066,2066,2022-10-31,2023-10-30,Draft,(2023-10-30)  Satterfield & Pontikes Construction (S&P) (TX)
800Do000000x8UBIAY,7020914,1808,1808,1808,2022-11-10,2023-11-09,Draft,"(2023-11-09)  Simes and Rosch, P.A. (S&R Engineering) (FL)"
800Do000000x8UDIAY,7020916,2325,2325,2325,2022-12-01,2023-11-30,Draft,"(2023-11-30)  Bell & Spina, P.C."
800Do000000x8UEIAY,7020917,3578,3578,3578,2023-01-01,2023-12-31,Draft,(2023-12-31)  Dibble (AZ)
800Do000000x8UFIAY,7020918,11760,11760,11760,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Burgess & Niple, Inc.(TX)"
800Do000000x8UHIAY,7020920,4104,4104,4104,2023-01-04,2024-01-03,Draft,(2024-01-03)  Sazan Group #1
800Do000000x8UIIAY,7020921,2208,2208,2208,2022-12-29,2023-12-28,Draft,(2023-12-28)  J.M. Teague Engineering & Planning
800Do000000x8UJIAY,7020922,2064,2064,2064,2022-12-29,2023-12-28,Draft,"(2023-12-28)  INK Architects, LLC (HI)"
800Do000000x8UKIAY,7020923,1812,1812,1812,2022-12-29,2023-12-28,Draft,(2023-12-28)  Provenance Engineering (TX)
800Do000000x8ULIAY,7020924,3684,3684,3684,2022-12-29,2023-12-28,Draft,(2023-12-28)  DeShazo Group (TX)
800Do000000x8UMIAY,7020925,4884,4884,4884,2022-12-29,2023-12-28,Draft,(2023-12-28)  ME Engineers (CHQ) (CO)
800Do000000x8UNIAY,7020926,3576,3576,3576,2022-12-29,2023-12-28,Draft,"(2023-12-28)  VAKOTA ARCHITECTURE, PLLC."
800Do000000x8UOIAY,7020927,10494.84,10494.84,10494.84,2023-01-14,2024-01-13,Draft,(2024-01-13)  Shepley Bulfinch (MD) (CHQ)
800Do000000x8UPIAY,7020928,3164,3164,3164,2023-01-14,2024-01-13,Draft,"(2024-01-13)  Stuart Consulting Group, Inc. (LA)"
800Do000000x8UQIAY,7020929,2256,2256,2256,2023-01-15,2024-01-14,Draft,(2024-01-14)  Joe Hill Consulting Engineers
800Do000000x8URIAY,7020930,3072,3072,3072,2022-12-29,2023-12-28,Draft,(2023-12-28)  Bureau V Architecture
800Do000000x8USIAY,7020931,1812,1812,1812,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Yeates Mancil Architects, LLC"
800Do000000x8UTIAY,7020932,2066,2066,2066,2022-08-29,2023-08-28,Draft,(2023-08-28)  WSP USA (TX)
800Do000000x8UUIAY,7020933,5648.02,5648.02,5648.02,2022-11-24,2023-11-23,Draft,(2023-11-23)  Prime AE Group
800Do000000x8UVIAY,7020934,3216,3216,3216,2022-12-28,2023-12-27,Draft,"(2023-12-27)  WGM Group, Inc."
800Do000000x8UXIAY,7020936,6600,6600,6600,2023-01-04,2024-01-03,Draft,(2024-01-03)  Duda | Paine Architects (NC)
800Do000000x8UYIAY,7020937,3720,3720,3720,2023-01-18,2024-01-17,Draft,(2024-01-17)  Codell Construction Company (KY)
800Do000000x8UZIAY,7020938,5496,5496,5496,2022-12-29,2023-12-28,Draft,(2023-12-28)  One Architecture & Urbanism Inc.
800Do000000x8UaIAI,7020939,4176,4176,4176,2023-01-08,2024-01-07,Draft,(2024-01-07)  KirkPatrick Program Management (OK)
800Do000000x8UbIAI,7020940,2064,2064,2064,2023-01-18,2024-01-17,Draft,(2024-01-17)  The Architecture Collaborative (TAC) (TN)
800Do000000x8UcIAI,7020941,3756,3756,3756,2022-12-29,2023-12-28,Draft,"(2023-12-28)  The RMH Group, Inc."
800Do000000x8UdIAI,7020942,1814,1814,1814,2022-12-20,2023-12-19,Draft,(2023-12-19)  Hunter Contracting
800Do000000x8UeIAI,7020943,1387.98,1387.98,1387.98,2022-10-27,2023-10-26,Draft,(2023-10-26)  Architects Group Practice (VA)
800Do000000x8UfIAI,7020944,2964,2964,2964,2023-01-05,2024-01-04,Draft,(2024-01-04)  The Veridus Group
800Do000000x8UgIAI,7020945,3372,3372,3372,2023-01-11,2024-01-10,Draft,(2024-01-10)  Mark Cavagnero Associates Architects (CA)
800Do000000x8UhIAI,7020946,2580,2580,2580,2023-01-14,2024-01-13,Draft,(2024-01-13)  Frame Architecture
800Do000000x8UiIAI,7020947,3216,3216,3216,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Amenta/Emma Architects, P.C. (CT)"
800Do000000x8UjIAI,7020948,2066,2066,2066,2022-06-03,2023-06-02,Draft,"(2023-06-02)  GYMO, DPC (NY)"
800Do000000x8UkIAI,7020949,3798.99,3798.99,3798.99,2022-06-08,2023-06-07,Draft,"(2023-06-07)  EnTech Engineering, PC"
800Do000000x8UlIAI,7020950,2955,2955,2955,2022-06-12,2023-06-11,Draft,"(2023-06-11)  Earth Mechanics, Inc. (CA)"
800Do000000x8UmIAI,7020951,2964,2964,2964,2022-12-29,2023-12-28,Draft,(2023-12-28)  Design West Engineering (CA)
800Do000000x8UnIAI,7020952,1814,1814,1814,2022-12-31,2023-12-30,Draft,"(2023-12-30)  Claycomb Associates, Architects"
800Do000000x8UoIAI,7020953,4020,4020,4020,2022-12-01,2023-11-30,Draft,"(2023-11-30)  Harris Miller Miller & Hanson, Inc. (HMMH)"
800Do000000x8UpIAI,7020954,3219,3219,3219,2022-07-01,2023-06-30,Draft,"(2023-06-30)  K. DIXON ARCHITECTURE, PLLC"
800Do000000x8UqIAI,7020955,3336,3336,3336,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Dore & Whittier Architects, Inc. (VT)"
800Do000000x8UrIAI,7020956,7338.1,7338.1,7338.1,2022-12-29,2023-12-28,Draft,"(2023-12-28)  RMF Engineering, Inc. (MD)"
800Do000000x8UsIAI,7020957,4596,4596,4596,2023-01-06,2024-01-05,Draft,(2024-01-05)  Taylor Design (CA)
800Do000000x8UtIAI,7020958,3672,3672,3672,2023-01-12,2024-01-11,Draft,"(2024-01-11)  John Turner Consulting, Inc."
800Do000000x8UuIAI,7020959,1812,1812,1812,2023-01-16,2024-01-15,Draft,"(2024-01-15)  Concord General Contracting, Inc. (AZ)"
800Do000000x8UvIAI,7020960,636,636,636,2022-12-21,2023-12-20,Draft,(2023-12-20)  Ellinwood + Machado (SE)
800Do000000x8UwIAI,7020961,2424,2424,2424,2023-01-15,2024-01-14,Draft,(2024-01-14)  Brownstone Consultants LLC
800Do000000x8UxIAI,7020962,6198,6198,6198,2022-12-29,2023-12-28,Draft,(2023-12-28)  Ayres Associates (web only)
800Do000000x8UzIAI,7020964,1816,1816,1816,2022-11-29,2023-11-28,Draft,(2023-11-28)  Civil Team Engineers
800Do000000x8V0IAI,7020965,10494.96,10494.96,10494.96,2022-10-02,2023-10-01,Draft,"(2023-10-01)  Applied Research Associates, Inc. (ARA)"
800Do000000x8V1IAI,7020966,4236,4236,4236,2023-01-08,2024-01-07,Draft,(2024-01-07)  Bora Architecture & Interiors
800Do000000x8V2IAI,7020967,3927,3927,3927,2022-09-17,2023-09-16,Draft,(2023-09-16)  JMA Civil
800Do000000x8V3IAI,7020968,2328,2328,2328,2023-01-14,2024-01-13,Draft,(2024-01-13)  TEAL
800Do000000x8V4IAI,7020969,2064,2064,2064,2022-12-24,2023-12-23,Draft,(2023-12-23)  McLemore Luong (TX)
800Do000000x8V5IAI,7020970,3780,3780,3780,2022-12-29,2023-12-28,Draft,(2023-12-28)  Morrison-Maierle
800Do000000x8V6IAI,7020971,1937,1937,1937,2022-09-30,2023-09-29,Draft,(2023-09-29)  Korsmo Construction
800Do000000x8V7IAI,7020972,1814,1814,1814,2022-10-01,2023-09-30,Draft,(2023-09-30)  Chu-Gooding Architects (CA)
800Do000000x8V9IAI,7020974,2208,2208,2208,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Neel-Schaffer, Inc."
800Do000000x8VAIAY,7020975,2208,2208,2208,2023-01-08,2024-01-07,Draft,(2024-01-07)  The Arroyo Group
800Do000000x8VBIAY,7020976,2322,2322,2322,2022-12-21,2023-12-20,Draft,(2023-12-20)  PMI (AR)
800Do000000x8VCIAY,7020977,2322,2322,2322,2022-12-21,2023-12-20,Draft,"(2023-12-20)  Kuna Engineering, LLC"
800Do000000x8VDIAY,7020978,2580,2580,2580,2022-12-27,2023-12-26,Draft,"(2023-12-26)  Y2K Engineering, LLC (AZ)"
800Do000000x8VEIAY,7020979,2322,2322,2322,2022-12-28,2023-12-27,Draft,"(2023-12-27)  Bartos Architecture, Inc. (CA)"
800Do000000x8VFIAY,7020980,3216,3216,3216,2022-12-29,2023-12-28,Draft,"(2023-12-28)  Apex Companies, LLC"
800Do000000x8VGIAY,7020981,7320.04,7320.04,7320.04,2023-01-14,2024-01-13,Draft,(2024-01-13)  BL Companies
800Do000000x8VHIAY,7020982,3720,3720,3720,2022-12-21,2023-12-20,Draft,(2023-12-20)  Gavel & Dorn Engineering (NC)
800Do000000x8VIIAY,7020983,3720,3720,3720,2023-01-02,2024-01-01,Draft,"(2024-01-01)  Columbia Engineering & Services, Inc."
