BBAccts,BBAcct,BBVisit,Stats, Reviewing, Bidding,Time on App (minutes),PageViews,List Code, ProView Views, Not Interested, StartDate, EndDate,ARCV,TCV,,Expired Contracts
8345144,8345144-0,5/11/2023 14:15,Review:50  BId:5  Tmins:223 PageViews:78,50,5,223,78,SubContractor/Supplier,7902,2,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
8360983,8360983-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,2987,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
8547963,8547963-0,,Review:0  BId:1  Tmins: PageViews:,0,1,,,General Contractors,9209,0,1/1/2022,12/31/2023,"$3,000.00 ","$6,000.00 ",,
8612344,8612344-0,5/16/2023 11:45,Review:88  BId:114  Tmins:12 PageViews:0,88,114,12,0,SubContractor/Supplier,9558,2,1/1/2022,12/31/2023,"$2,370.00 ","$2,370.00 ",,
8613382,8613382-0,,Review:2  BId:1  Tmins: PageViews:,2,1,,,SubContractor/Supplier,7736,1,1/1/2022,12/31/2023,"$2,970.00 ","$5,940.00 ",,
8616691,8616691-0,,Review:70  BId:0  Tmins: PageViews:,70,0,,,Prime Subcontractors,12372,1,1/1/2022,12/31/2023,"$2,940.00 ","$5,880.00 ",,
8625041,8625041-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,6683,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
8669743,8669743-0,4/13/2023 17:04,Review:2  BId:1  Tmins:24 PageViews:4,2,1,24,4,SubContractor/Supplier,2461,0,1/1/2022,12/31/2023,"$1,200.00 ","$2,400.00 ",,
8697102,8697102-0,2/14/2023 11:59,Review:0  BId:0  Tmins:31 PageViews:0,0,0,31,0,SubContractor/Supplier,1811,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
8703620,8703620-0,3/16/2023 12:40,Review:22  BId:23  Tmins:9 PageViews:1,22,23,9,1,General Contractors,44153,0,1/1/2022,12/31/2023,"$3,120.00 ","$6,240.00 ",,
8711442,8711442-0,,Review:1  BId:1  Tmins: PageViews:,1,1,,,SubContractor/Supplier,5889,2,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
8737725,8737725-0,5/16/2023 22:14,Review:24  BId:1  Tmins:63 PageViews:29,24,1,63,29,SubContractor/Supplier,9109,3,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
8740160,8740160-0,4/25/2023 18:56,Review:2  BId:1  Tmins:8 PageViews:4,2,1,8,4,SubContractor/Supplier,2884,1,1/1/2022,12/31/2023,"$1,200.00 ","$2,400.00 ",,
8773403,8773403-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,General Contractors,63772,0,1/1/2022,12/31/2023,"$3,066.00 ","$6,132.00 ",,
8820251,8820251-0,4/12/2023 11:33,Review:25  BId:2  Tmins:9 PageViews:6,25,2,9,6,SubContractor/Supplier,14169,0,1/1/2022,12/31/2023,"$2,400.00 ","$4,800.00 ",,
8821118,8821118-0,5/16/2023 14:26,Review:68  BId:11  Tmins:68 PageViews:46,68,11,68,46,Prime Subcontractors,5388,0,1/1/2022,12/31/2023,"$1,200.00 ","$1,200.00 ",,
8840795,8840795-0,4/26/2023 18:10,Review:12  BId:7  Tmins:11 PageViews:6,12,7,11,6,SubContractor/Supplier,5646,0,1/1/2022,12/31/2023,"$9,720.00 ","$19,440.00 ",,
8849602,8849602-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,General Contractors,26153,1,1/1/2022,12/31/2023,"$1,595.00 ","$3,480.00 ",,
8849604,8849604-0,4/17/2023 16:36,Review:11  BId:7  Tmins:85 PageViews:35,11,7,85,35,Prime Subcontractors,36328,3,1/1/2022,12/31/2023,"$3,120.00 ","$6,240.00 ",,
8850554,8850554-0,,Review:6  BId:0  Tmins: PageViews:,6,0,,,SubContractor/Supplier,3230,0,1/1/2022,12/31/2023,"$1,200.00 ","$1,200.00 ",,
8850961,8850961-0,,Review:3  BId:0  Tmins: PageViews:,3,0,,,SubContractor/Supplier,1111,0,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
8850969,8850969-0,5/2/2023 19:55,Review:32  BId:0  Tmins:9 PageViews:6,32,0,9,6,SubContractor/Supplier,5147,12,1/1/2022,12/31/2023,"$2,850.00 ","$5,700.00 ",,
8850988,8850988-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,8898,0,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
8852251,8852251-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,1335,0,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
8853585,8853585-0,1/14/2023 4:00,Review:0  BId:0  Tmins:6 PageViews:0,0,0,6,0,SubContractor/Supplier,2755,0,1/1/2022,12/31/2023,"$3,740.00 ","$8,160.00 ",,
8854072,8854072-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,4727,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
8855608,8855608-0,,Review:3  BId:0  Tmins: PageViews:,3,0,,,SubContractor/Supplier,908,5,1/1/2022,12/31/2023,"$1,200.00 ","$2,400.00 ",,
8855958,8855958-0,,Review:2  BId:1  Tmins: PageViews:,2,1,,,SubContractor/Supplier,427,0,1/1/2022,12/31/2023,"$1,200.00 ","$2,400.00 ",,
8856296,8856296-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,SubContractor/Supplier,9126,3,1/1/2022,12/31/2023,"$1,200.00 ","$1,200.00 ",,
8856544,8856544-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,3599,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
554044,554044-0,4/11/2023 13:29,Review:65  BId:2  Tmins:73 PageViews:21,65,2,73,21,SubContractor/Supplier,9396,0,2/1/2022,1/31/2024,"$2,880.00 ","$5,760.00 ",,
621946,621946-0,4/20/2023 11:57,Review:37  BId:10  Tmins:2 PageViews:0,37,10,2,0,SubContractor/Supplier,3992,31,2/1/2022,1/31/2024,"$2,880.00 ","$5,760.00 ",,
980283,980283-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,6138,1,2/1/2022,1/31/2024,"$2,400.00 ","$4,800.00 ",,
5262123,5262123-0,5/16/2023 14:24,Review:26  BId:38  Tmins:193 PageViews:64,26,38,193,64,SubContractor/Supplier,35357,16,2/1/2022,1/31/2024,"$3,120.00 ","$6,240.00 ",,
5631963,5631963-0,5/13/2023 15:05,Review:61  BId:17  Tmins:190 PageViews:53,61,17,190,53,SubContractor/Supplier,1302,20,2/1/2022,1/31/2024,"$1,866.00 ","$3,732.00 ",,
6030408,6030408-0,1/12/2023 10:16,Review:4  BId:0  Tmins:2 PageViews:2,4,0,2,2,Prime Subcontractors,16988,0,2/1/2022,1/31/2024,"$1,740.00 ","$3,480.00 ",,
6609778,6609778-0,,Review:33  BId:5  Tmins: PageViews:,33,5,,,Prime Subcontractors,10897,0,2/1/2022,1/31/2024,"$2,880.00 ","$5,760.00 ",,
6926783,6926783-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,3045,0,2/1/2022,1/31/2024,"$2,640.00 ","$5,760.00 ",,
7059446,7059446-0,4/17/2023 9:15,Review:24  BId:10  Tmins:74 PageViews:44,24,10,74,44,SubContractor/Supplier,2944,0,2/1/2022,1/31/2024,"$3,000.00 ","$6,000.00 ",,
7106576,7106576-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,9004,0,2/1/2022,1/31/2024,"$2,400.00 ","$4,800.00 ",,
7386392,7386392-0,4/27/2023 9:32,Review:66  BId:9  Tmins:42 PageViews:23,66,9,42,23,SubContractor/Supplier,10484,11,2/1/2022,1/31/2024,"$1,740.00 ","$1,740.00 ",,
7645151,7645151-0,1/28/2023 21:27,Review:1  BId:0  Tmins:1 PageViews:1,1,0,1,1,SubContractor/Supplier,4068,0,2/1/2022,1/31/2024,"$1,740.00 ","$1,740.00 ",,
8062774,8062774-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,1274,0,2/1/2022,1/31/2024,"$4,080.00 ","$8,160.00 ",,
8321006,8321006-0,5/16/2023 17:04,Review:29  BId:1  Tmins:55 PageViews:31,29,1,55,31,Prime Subcontractors,2751,0,2/1/2022,1/31/2024,"$2,880.00 ","$5,760.00 ",,
8389589,8389589-0,,Review:36  BId:0  Tmins: PageViews:,36,0,,,SubContractor/Supplier,3146,0,2/1/2022,1/31/2024,"$1,200.00 ","$2,400.00 ",,
8407614,8407614-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,3856,0,2/1/2022,1/31/2024,"$5,220.00 ","$10,440.00 ",,
8509442,8509442-0,3/16/2023 18:35,Review:266  BId:11  Tmins:10 PageViews:5,266,11,10,5,SubContractor/Supplier,4033,9,2/1/2022,1/31/2024,"$2,880.00 ","$5,760.00 ",,
8521928,8521928-0,,Review:27  BId:0  Tmins: PageViews:,27,0,,,SubContractor/Supplier,2440,0,2/1/2022,1/31/2024,"$2,670.00 ","$5,340.00 ",,
8566187,8566187-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,3529,0,2/1/2022,1/31/2024,"$3,000.00 ","$6,000.00 ",,
8603375,8603375-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,3013,0,2/1/2022,1/31/2024,"$7,920.00 ","$15,840.00 ",,
8636095,8636095-0,,Review:2  BId:2  Tmins: PageViews:,2,2,,,SubContractor/Supplier,2185,0,2/1/2022,1/31/2024,"$1,740.00 ","$1,740.00 ",,
8671626,8671626-0,,Review:8  BId:3  Tmins: PageViews:,8,3,,,Prime Subcontractors,8276,0,2/1/2022,1/31/2024,"$2,880.00 ","$5,760.00 ",,
8847301,8847301-0,,Review:2  BId:1  Tmins: PageViews:,2,1,,,SubContractor/Supplier,915,0,2/1/2022,1/31/2024,"$2,880.00 ","$5,760.00 ",,
8854929,8854929-0,1/30/2023 14:45,Review:13  BId:0  Tmins:2 PageViews:1,13,0,2,1,SubContractor/Supplier,583,0,2/1/2022,1/31/2024,"$5,220.00 ","$10,440.00 ",,
8858713,8858713-0,1/9/2023 23:36,Review:2  BId:1  Tmins:3 PageViews:1,2,1,3,1,SubContractor/Supplier,8810,0,2/1/2022,1/31/2024,"$5,220.00 ","$10,440.00 ",,
8859031,8859031-0,5/4/2023 9:55,Review:66  BId:1  Tmins:10 PageViews:2,66,1,10,2,SubContractor/Supplier,7191,8,2/1/2022,1/31/2024,"$2,940.00 ","$5,880.00 ",,
8859104,8859104-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,Prime Subcontractors,3442,0,2/1/2022,1/31/2024,"$1,595.00 ","$3,480.00 ",,
8859432,8859432-0,5/11/2023 10:14,Review:10  BId:2  Tmins:28 PageViews:11,10,2,28,11,Prime Subcontractors,3097,4,2/1/2022,1/31/2024,"$1,200.00 ","$2,400.00 ",,
8861359,8861359-0,2/24/2023 23:31,Review:9  BId:0  Tmins:6 PageViews:1,9,0,6,1,Prime Subcontractors,2967,0,2/1/2022,1/31/2024,"$1,500.00 ","$1,500.00 ",,
8861433,8861433-0,2/21/2023 12:13,Review:1  BId:0  Tmins:3 PageViews:2,1,0,3,2,SubContractor/Supplier,922,1,2/1/2022,1/31/2024,"$1,595.00 ","$3,480.00 ",,
8863374,8863374-0,,Review:26  BId:6  Tmins: PageViews:,26,6,,,General Contractors,15700,3,2/1/2022,1/31/2024,"$1,595.00 ","$3,480.00 ",,
8863778,8863778-0,5/9/2023 14:11,Review:18  BId:8  Tmins:215 PageViews:38,18,8,215,38,SubContractor/Supplier,1313,24,2/1/2022,1/31/2024,"$3,240.00 ","$6,480.00 ",,
10622,10622-0,2/15/2023 18:03,Review:5  BId:0  Tmins:16 PageViews:11,5,0,16,11,SubContractor/Supplier,21110,0,3/1/2022,2/29/2024,"$2,695.00 ","$5,880.00 ",,
57964,57964-0,3/30/2023 8:41,Review:8  BId:1  Tmins:18 PageViews:14,8,1,18,14,SubContractor/Supplier,7930,89,3/1/2022,2/29/2024,"$5,700.00 ","$11,400.00 ",,
207954,207954-0,5/12/2023 11:04,Review:35  BId:2  Tmins:83 PageViews:22,35,2,83,22,Prime Subcontractors,33159,27,3/1/2022,2/29/2024,"$3,000.00 ","$6,000.00 ",,
472307,472307-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,12230,0,3/1/2022,2/29/2024,"$2,880.00 ","$5,760.00 ",,
555129,555129-0,3/3/2023 12:56,Review:3  BId:0  Tmins:1 PageViews:0,3,0,1,0,SubContractor/Supplier,13479,6,3/1/2022,2/29/2024,"$2,400.00 ","$4,800.00 ",,
593693,593693-0,,Review:31  BId:0  Tmins: PageViews:,31,0,,,Prime Subcontractors,21382,0,3/1/2022,2/29/2024,"$1,740.00 ","$3,480.00 ",,
627298,627298-0,,Review:7  BId:0  Tmins: PageViews:,7,0,,,SubContractor/Supplier,16498,51,3/1/2022,2/29/2024,"$2,220.00 ","$2,220.00 ",,
4884537,4884537-0,5/11/2023 13:39,Review:83  BId:17  Tmins:158 PageViews:56,83,17,158,56,SubContractor/Supplier,17826,162,3/1/2022,2/29/2024,"$2,640.00 ","$5,760.00 ",,
5132724,5132724-0,5/14/2023 23:32,Review:19  BId:2  Tmins:31 PageViews:13,19,2,31,13,SubContractor/Supplier,2399,6,3/1/2022,2/29/2024,"$2,370.00 ","$2,370.00 ",,
5595975,5595975-0,5/9/2023 16:44,Review:75  BId:15  Tmins:204 PageViews:86,75,15,204,86,SubContractor/Supplier,24407,1,3/1/2022,2/29/2024,"$1,740.00 ","$3,480.00 ",,
5695900,5695900-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,SubContractor/Supplier,2532,2,3/1/2022,2/29/2024,"$1,595.00 ","$3,480.00 ",,
6481814,6481814-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,16634,0,3/1/2022,2/29/2024,"$1,595.00 ","$3,480.00 ",,
7243265,7243265-0,,Review:0  BId:1  Tmins: PageViews:,0,1,,,Prime Subcontractors,10755,0,3/1/2022,2/29/2024,"$2,340.00 ","$4,680.00 ",,
7287745,7287745-0,3/31/2023 14:44,Review:33  BId:5  Tmins:6 PageViews:2,33,5,6,2,SubContractor/Supplier,6676,50,3/1/2022,2/29/2024,"$3,480.00 ","$6,960.00 ",,
7637536,7637536-0,5/10/2023 9:16,Review:3  BId:0  Tmins:7 PageViews:3,3,0,7,3,SubContractor/Supplier,563,0,3/1/2022,2/29/2024,"$4,785.00 ","$10,440.00 ",,
7872369,7872369-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,10046,0,3/1/2022,2/29/2024,"$1,200.00 ","$2,400.00 ",,
8056966,8056966-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,Prime Subcontractors,5952,0,3/1/2022,2/29/2024,"$2,340.00 ","$2,340.00 ",,
8083232,8083232-0,,Review:1  BId:3  Tmins: PageViews:,1,3,,,Prime Subcontractors,13086,0,3/1/2022,2/29/2024,"$2,640.00 ","$5,760.00 ",,
8215147,8215147-0,,Review:2  BId:2  Tmins: PageViews:,2,2,,,SubContractor/Supplier,5850,2,3/1/2022,2/29/2024,"$1,740.00 ","$3,480.00 ",,
8409022,8409022-0,,Review:2  BId:4  Tmins: PageViews:,2,4,,,Prime Subcontractors,938,2,3/1/2022,2/29/2024,"$1,740.00 ","$1,740.00 ",,
8414787,8414787-0,,Review:20  BId:6  Tmins: PageViews:,20,6,,,SubContractor/Supplier,15695,1,3/1/2022,2/29/2024,"$4,080.00 ","$8,160.00 ",,
8567933,8567933-0,1/22/2023 7:25,Review:0  BId:0  Tmins:3 PageViews:0,0,0,3,0,General Contractors,27926,0,3/1/2022,2/29/2024,"$4,080.00 ","$8,160.00 ",,
8654444,8654444-0,3/12/2023 11:50,Review:34  BId:4  Tmins:52 PageViews:15,34,4,52,15,Prime Subcontractors,3128,1,3/1/2022,2/29/2024,"$1,200.00 ","$1,200.00 ",,
8750241,8750241-0,4/28/2023 13:45,Review:6  BId:7  Tmins:23 PageViews:16,6,7,23,16,SubContractor/Supplier,2463,3,3/1/2022,2/29/2024,"$4,080.00 ","$8,160.00 ",,
8792834,8792834-0,1/15/2023 12:03,Review:1  BId:0  Tmins:1 PageViews:1,1,0,1,1,Prime Subcontractors,6087,0,3/1/2022,2/29/2024,"$5,220.00 ","$10,440.00 ",,
8854746,8854746-0,2/1/2023 10:24,Review:8  BId:0  Tmins:16 PageViews:0,8,0,16,0,SubContractor/Supplier,937,0,3/1/2022,2/29/2024,"$1,740.00 ","$3,480.00 ",,
8858716,8858716-0,,Review:67  BId:0  Tmins: PageViews:,67,0,,,SubContractor/Supplier,2215,1,3/1/2022,2/29/2024,"$2,880.00 ","$5,760.00 ",,
8859163,8859163-0,5/16/2023 11:58,Review:150  BId:47  Tmins:1031 PageViews:213,150,47,1031,213,SubContractor/Supplier,2640,0,3/1/2022,2/29/2024,"$2,880.00 ","$5,760.00 ",,
8859614,8859614-0,,Review:2  BId:1  Tmins: PageViews:,2,1,,,SubContractor/Supplier,721,0,3/1/2022,2/29/2024,"$3,120.00 ","$3,120.00 ",,
8861810,8861810-0,5/16/2023 16:32,Review:39  BId:97  Tmins:137 PageViews:105,39,97,137,105,SubContractor/Supplier,1543,2,3/1/2022,2/29/2024,"$2,900.00 ","$3,480.00 ",,
8864101,8864101-0,,Review:3  BId:0  Tmins: PageViews:,3,0,,,SubContractor/Supplier,228,1,3/1/2022,2/29/2024,"$5,220.00 ","$10,440.00 ",,
8868820,8868820-0,5/11/2023 13:58,Review:41  BId:7  Tmins:63 PageViews:39,41,7,63,39,General Contractors,12376,1,3/1/2022,2/29/2024,"$2,880.00 ","$5,760.00 ",,
8868828,8868828-0,,Review:2  BId:1  Tmins: PageViews:,2,1,,,SubContractor/Supplier,1379,1,3/1/2022,2/29/2024,"$1,200.00 ","$2,400.00 ",,
8870610,8870610-0,4/1/2023 20:22,Review:6  BId:10  Tmins:3 PageViews:1,6,10,3,1,SubContractor/Supplier,784,0,3/1/2022,2/29/2024,"$1,740.00 ","$1,740.00 ",,
8871683,8871683-0,,Review:4  BId:1  Tmins: PageViews:,4,1,,,SubContractor/Supplier,1204,0,3/1/2022,2/29/2024,"$5,220.00 ","$10,440.00 ",,
8871868,8871868-0,5/5/2023 21:21,Review:4  BId:0  Tmins:5 PageViews:0,4,0,5,0,SubContractor/Supplier,3041,0,3/1/2022,2/29/2024,"$10,320.00 ","$20,640.00 ",,
8872066,8872066-0,5/5/2023 23:42,Review:9  BId:1  Tmins:2 PageViews:2,9,1,2,2,SubContractor/Supplier,7621,0,3/1/2022,2/29/2024,"$1,740.00 ","$3,480.00 ",,
8872068,8872068-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,1845,0,3/1/2022,2/29/2024,"$2,700.00 ","$2,700.00 ",,
8872495,8872495-0,3/14/2023 10:32,Review:7  BId:0  Tmins:18 PageViews:4,7,0,18,4,Prime Subcontractors,4889,2,3/1/2022,2/29/2024,"$3,000.00 ","$6,000.00 ",,
8873711,8873711-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,General Contractors,21941,0,3/1/2022,2/29/2024,"$2,880.00 ","$5,760.00 ",,
8873746,8873746-0,,Review:12  BId:2  Tmins: PageViews:,12,2,,,SubContractor/Supplier,16658,44,3/1/2022,2/29/2024,"$2,220.00 ","$4,440.00 ",,
8877018,8877018-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,SubContractor/Supplier,1604,5,3/1/2022,2/29/2024,"$2,880.00 ","$5,760.00 ",,
190061,190061-0,4/12/2023 7:30,Review:6  BId:0  Tmins:2 PageViews:1,6,0,2,1,Prime Subcontractors,4931,0,4/1/2022,3/31/2024,"$2,880.00 ","$5,760.00 ",,
423332,423332-0,4/10/2023 16:36,Review:33  BId:13  Tmins:108 PageViews:29,33,13,108,29,SubContractor/Supplier,13460,8,4/1/2022,3/31/2024,"$5,220.00 ","$5,220.00 ",,
2073305,2073305-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,6379,0,4/1/2022,3/31/2024,"$2,340.00 ","$4,680.00 ",,
5298794,5298794-0,5/8/2023 6:56,Review:11  BId:2  Tmins:9 PageViews:1,11,2,9,1,SubContractor/Supplier,8049,0,4/1/2022,3/31/2024,"$1,740.00 ","$3,480.00 ",,
6227122,6227122-0,,Review:8  BId:5  Tmins: PageViews:,8,5,,,SubContractor/Supplier,5790,0,4/1/2022,3/31/2024,"$5,220.00 ","$10,440.00 ",,
6656117,6656117-0,5/10/2023 10:45,Review:36  BId:5  Tmins:91 PageViews:32,36,5,91,32,SubContractor/Supplier,5208,0,4/1/2022,3/31/2024,"$1,740.00 ","$1,740.00 ",,
7259430,7259430-0,,Review:8  BId:0  Tmins: PageViews:,8,0,,,Prime Subcontractors,12665,0,4/1/2022,3/31/2024,"$1,740.00 ","$3,480.00 ",,
7421984,7421984-0,3/14/2023 16:02,Review:2  BId:0  Tmins:4 PageViews:3,2,0,4,3,SubContractor/Supplier,14734,0,4/1/2022,3/31/2024,"$2,880.00 ","$5,760.00 ",,
7652692,7652692-0,5/16/2023 19:00,Review:57  BId:123  Tmins:67 PageViews:27,57,123,67,27,SubContractor/Supplier,4925,5,4/1/2022,3/31/2024,"$3,960.00 ","$7,920.00 ",,
7878531,7878531-0,3/15/2023 19:00,Review:3  BId:2  Tmins:10 PageViews:0,3,2,10,0,SubContractor/Supplier,2903,0,4/1/2022,3/31/2024,"$1,740.00 ","$1,740.00 ",,
8294553,8294553-0,5/16/2023 8:50,Review:2  BId:14  Tmins:41 PageViews:25,2,14,41,25,SubContractor/Supplier,3348,0,4/1/2022,3/31/2024,"$3,180.00 ","$3,180.00 ",,
8609165,8609165-0,,Review:7  BId:3  Tmins: PageViews:,7,3,,,SubContractor/Supplier,1551,1,4/1/2022,3/31/2024,"$5,220.00 ","$5,220.00 ",,
8618019,8618019-0,,Review:4  BId:0  Tmins: PageViews:,4,0,,,Prime Subcontractors,4978,0,4/1/2022,3/31/2024,"$2,880.00 ","$2,880.00 ",,
8627582,8627582-0,4/27/2023 23:45,Review:29  BId:14  Tmins:36 PageViews:4,29,14,36,4,SubContractor/Supplier,1229,0,4/1/2022,3/31/2024,"$7,020.00 ","$14,040.00 ",,
8671518,8671518-0,5/16/2023 0:51,Review:129  BId:10  Tmins:493 PageViews:317,129,10,493,317,SubContractor/Supplier,2389,5,4/1/2022,3/31/2024,"$2,880.00 ","$5,760.00 ",,
8840302,8840302-0,5/14/2023 17:04,Review:84  BId:26  Tmins:112 PageViews:60,84,26,112,60,SubContractor/Supplier,6026,1,4/1/2022,3/31/2024,"$2,880.00 ","$5,760.00 ",,
8840819,8840819-0,5/5/2023 16:41,Review:16  BId:0  Tmins:182 PageViews:22,16,0,182,22,SubContractor/Supplier,1706,0,4/1/2022,3/31/2024,"$6,420.00 ","$6,420.00 ",,
8853145,8853145-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,4206,1,4/1/2022,3/31/2024,"$1,740.00 ","$1,740.00 ",,
8877477,8877477-0,3/23/2023 12:56,Review:8  BId:59  Tmins:71 PageViews:18,8,59,71,18,SubContractor/Supplier,1045,2,4/1/2022,3/31/2024,"$2,880.00 ","$5,760.00 ",,
8877736,8877736-0,,Review:15  BId:0  Tmins: PageViews:,15,0,,,SubContractor/Supplier,9524,2,4/1/2022,3/31/2024,"$2,340.00 ","$4,680.00 ",,
8879508,8879508-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,Prime Subcontractors,846,0,4/1/2022,3/31/2024,"$1,200.00 ","$2,400.00 ",,
8879919,8879919-0,2/6/2023 18:58,Review:37  BId:8  Tmins:1 PageViews:1,37,8,1,1,SubContractor/Supplier,1542,1,4/1/2022,3/31/2024,"$1,740.00 ","$3,480.00 ",,
8880614,8880614-0,1/23/2023 10:49,Review:2  BId:0  Tmins:1 PageViews:1,2,0,1,1,Prime Subcontractors,1558,0,4/1/2022,3/31/2024,"$1,740.00 ","$3,480.00 ",,
8881125,8881125-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,SubContractor/Supplier,1516,0,4/1/2022,3/31/2024,"$1,740.00 ","$3,480.00 ",,
8881152,8881152-0,,Review:0  BId:1  Tmins: PageViews:,0,1,,,SubContractor/Supplier,778,0,4/1/2022,3/31/2024,"$1,740.00 ","$3,480.00 ",,
8884633,8884633-0,4/6/2023 9:29,Review:2  BId:1  Tmins:11 PageViews:0,2,1,11,0,SubContractor/Supplier,1103,1,4/1/2022,3/31/2024,"$1,740.00 ","$1,740.00 ",,
8885162,8885162-0,,Review:7  BId:0  Tmins: PageViews:,7,0,,,SubContractor/Supplier,2791,10,4/1/2022,3/31/2024,"$5,220.00 ","$10,440.00 ",,
8887286,8887286-0,,Review:8  BId:1  Tmins: PageViews:,8,1,,,SubContractor/Supplier,3185,1,4/1/2022,3/31/2024,"$2,940.00 ","$2,940.00 ",,
8887719,8887719-0,5/9/2023 10:51,Review:13  BId:0  Tmins:11 PageViews:8,13,0,11,8,SubContractor/Supplier,11415,1,4/1/2022,3/31/2024,"$2,640.00 ","$5,280.00 ",,
8887761,8887761-0,5/15/2023 16:41,Review:36  BId:22  Tmins:36 PageViews:7,36,22,36,7,SubContractor/Supplier,4977,2,4/1/2022,3/31/2024,"$1,740.00 ","$1,740.00 ",,
8888166,8888166-0,,Review:1  BId:1  Tmins: PageViews:,1,1,,,SubContractor/Supplier,1898,0,4/1/2022,3/31/2024,"$2,880.00 ","$5,760.00 ",,
116904,116904-0,5/11/2023 21:24,Review:3  BId:6  Tmins:14 PageViews:14,3,6,14,14,Prime Subcontractors,21571,19,5/1/2022,4/30/2024,"$11,568.00 ","$23,136.00 ",,
121075,121075-0,4/27/2023 10:09,Review:10  BId:5  Tmins:10 PageViews:3,10,5,10,3,SubContractor/Supplier,1012,0,5/1/2022,4/30/2024,"$1,740.00 ","$3,480.00 ",,
593612,593612-0,5/8/2023 16:11,Review:24  BId:4  Tmins:14 PageViews:8,24,4,14,8,SubContractor/Supplier,7303,19,5/1/2022,4/30/2024,"$2,370.00 ","$4,740.00 ",,
4608475,4608475-0,5/9/2023 12:12,Review:14  BId:3  Tmins:3 PageViews:0,14,3,3,0,Prime Subcontractors,6965,17,5/1/2022,4/30/2024,"$1,740.00 ","$1,740.00 ",,
5532617,5532617-0,5/16/2023 9:48,Review:84  BId:16  Tmins:55 PageViews:28,84,16,55,28,Prime Subcontractors,32482,4,5/1/2022,4/30/2024,"$1,740.00 ","$3,480.00 ",,
6001380,6001380-0,5/9/2023 8:57,Review:16  BId:0  Tmins:16 PageViews:0,16,0,16,0,SubContractor/Supplier,38784,0,5/1/2022,4/30/2024,"$4,080.00 ","$4,080.00 ",,
7830711,7830711-0,5/11/2023 8:59,Review:28  BId:2  Tmins:36 PageViews:20,28,2,36,20,SubContractor/Supplier,6207,1,5/1/2022,4/30/2024,"$2,820.00 ","$2,820.00 ",,
8045727,8045727-0,1/13/2023 10:44,Review:12  BId:4  Tmins:13 PageViews:11,12,4,13,11,SubContractor/Supplier,4642,1,5/1/2022,4/30/2024,"$1,740.00 ","$1,740.00 ",,
8371082,8371082-0,1/24/2023 14:50,Review:1  BId:0  Tmins:11 PageViews:0,1,0,11,0,General Contractors,1462,0,5/1/2022,4/30/2024,"$2,880.00 ","$5,760.00 ",,
