Id,Name,breadwinner_ns__CompanyName__c,breadwinner_ns__InternalId__c,ncf_entity_eym_overdue_balance__c,breadwinner_ns__ExternalId__c,breadwinner_ns__Salesforce_Account__c
a9FDo000000TWGFMA4,D00113144,OMNI ECOSYSTEMS MAIN ACCOUNT,32868,,,
a9FDo000000TWGGMA4,D00113145,OMNI ECOSYSTEMS MAIN ACCOUNT,32869,,,
a9FDo000000TYf7MAG,D10930816,OMNI ELECTRICAL CONSTRUCTORS,42099,,,
a9FDo000000TXp8MAG,D05022553,OMNI FIREPROOFING CO,38875,,,
a9FDo000000TVjgMAG,D00109798,OMNI MECHANICAL LLC,31105,,,
a9FDo000000Ta1qMAC,H00045883,OMNI MECHANICAL LLC,47352,,,
a9FDo000000TaHrMAK,A30036087,OMNI MEDIA COMM PVT LTD,49699,,,
a9FDo000000TdReMAK,A30035220,OMNI RISK,63558,,,
a9FDo000000TkiRMAS,D00130666,OMNI SENIOR LIVING,195493,,,
a9FDo000000TXcqMAG,D01345438,OMNI TECH INDUSTRIES,38113,,,
a9FDo000000TVNnMAO,D00107648,OMNI-AMERICAN LLC,29748,,,
a9FDo000000TjaeMAC,D00128546,"OMNI-TECH SOLUTIONS, L.L.C.",172486,,,
a9FDo000000Tm6hMAC,D00135324,OMNICARE INC,265341,,,
a9FDo000000ThRQMA0,D00121211,OMNICARE INC,118351,,,
a9FDo000000TjIZMA0,D00127495,OMNICOATS INC,166024,,,
a9FDo000000TQy2MAG,A30037088,OMNICOM MEDIA GROUP,12772,,,
a9FDo000000TaEfMAK,A30034517,OMNICOM MEDIA GROUP SL,49501,,,
a9FDo000000TSeqMAG,D00078814,OMNICON LLC,19273,,,
a9FDo000000TlpnMAC,D00134403,"OMNIMAX INTERNATIONAL, INC",255724,,,
a9FDo000000Tc1GMAS,A30037407,OMNINET CAPITAL LLC,58077,,,
a9FDo000000ThR6MAK,D00121195,OMNIS PANELS,118247,,,
a9FDo000000TQteMAG,A30036747,OMNISOURCE CORPORATION,12500,,,
a9FDo000000TgdIMAS,D00086196,OMNISOURCE CORPORATION,109201,,,
a9FDo000000TdKLMA0,A30025423,OMNITRANS,63105,,,
a9FDo000000Tf49MAC,D11609344,OMNOVA SOLUTIONS,102066,,,
a9FDo000000TaBwMAK,A30037958,OMV,49332,,,
a9FDo000000TjrcMAC,D00129281,ON CALL FIRE & SECURITY INC,177921,,,
a9FDo000000TQhsMAG,A30035697,ON CALL FLAGGING INC,11741,,,
a9FDo000000TZyKMAW,W91082894,ON CENTER SOFTWARE,47134,,,
a9FDo000000TWaBMAW,D00114878,ON CENTER SOFTWARE INC,34104,,,
a9FDo000000TPZSMA4,A30010087,ON CENTER SOFTWARE-TX,7634,,,
a9FDo000000TgM2MAK,D00078688,ON CENTER STAFFING,107997,,,
a9FDo000000ThJnMAK,D00120793,ON DECK SPORTS,114874,,,
a9FDo000000TRAKMA4,A30038123,ON IDEAS,13534,,,
a9FDo000000TTuJMAW,D00096558,ON IT CONSTRUCTION,24076,,,
a9FDo000000TVwfMAG,D00111644,ON POINT CONSTRUCTION FL,31910,,,
a9FDo000000TehJMAS,D00119203,ON POINT LOCATING,91731,,,
a9FDo000000TVIOMA4,D00107055,ON SITE CONSTRUCTION INC.,29413,,,
a9FDo000000TjEOMA0,D00127246,ON SITE LOGGING,164362,,,
a9FDo000000TSDEMA4,D00087655,ON SPECK CONSTRUCTION,17561,,,
a9FDo000000TjGDMA0,D00127356,ON TARGET CLOUD,164905,,,
a9FDo000000Tj2mMAC,D00126582,ON THE BALL BUILDERS,160073,,,
a9FDo000000ThcYMAS,D00121768,ON THE EDGE CONTRACTING,123180,,,
a9FDo000000ThVNMA0,D00121406,ON THE LEVEL,120108,,,
a9FDo000000TieiMAC,D00125194,ON THE LEVEL CONTRACTING,150513,,,
a9FDo000000TjWfMAK,D00128309,ON TIME SERVICE,170952,,,
a9FDo000000TSEDMA4,D00089512,ON-GRADE CONSTRUCTION,17622,,,
a9FDo000000TgKTMA0,D00077119,ON-LINE POWER INC,107900,,,
a9FDo000000ThpxMAC,W91093734,ON-Q,128105,,,
a9FDo000000ThLCMA0,D00120868,ON-SITE STORAGE,115392,,,
a9FDo000000TfkkMAC,D01111624,ONAN CORP,105390,,,
a9FDo000000TbqKMAS,W56704206,ONDULIT ITALIANA SPA,57079,,,
a9FDo000000TmH5MAK,D00081715,ONE 2 ONE TRUCKING & CONSTRUCT,271733,,,
a9FDo000000TgVaMAK,D00084002,ONE ACCORD GENERAL CONTRACTORS,108669,,,
a9FDo000000TW4tMAG,D00112081,"ONE ACCORD SERVICE, LLC.",32164,,,
a9FDo000000TVJIMA4,D00107161,ONE AWESOME CONCRETE,29469,,,
a9FDo000000TUnxMAG,D00103787,ONE CONSTRUCTION,27526,,,
a9FDo000000TezxMAC,D00120193,ONE DAY CAB,100038,,,
a9FDo000000ThwHMAS,D00122859,ONE HAT ONE HAND,130745,,,
a9FDo000000Td19MAC,A30031749,ONE LUX STUDIO,61915,,,
a9FDo000000Th2bMAC,D00093795,ONE PATH SYSTEMS,110898,,,
a9FDo000000TUywMAG,D00104998,ONE PERFECT COAT,28207,,,
a9FDo000000TgQSMA0,D00081747,ONE POINT PARTITIONS,108351,,,
a9FDo000000TgQTMA0,D00081748,ONE POINT PLANNING LLC,108352,,,
a9FDo000000Tgb9MAC,D00085609,ONE PROSPECT TECHNOLOGIES,109052,,,
a9FDo000000TjaoMAC,D00128556,ONE SOURCE CONSTRUCTION CORPOR,172587,,,
a9FDo000000TkSzMAK,D00129895,ONE SOURCE INNOVATION,185949,,,
a9FDo000000TSjuMAG,D00080926,ONE SOURCE RENTALS,19587,,,
a9FDo000000TesSMAS,D00119803,ONE SOURCE ROOFING,96251,,,
a9FDo000000TeneMAC,D00119547,ONE STOP RENTAL SALES,94355,,,
a9FDo000000TgxsMAC,D00092182,"ONE WAY CONSTRUCTION SERVICES,",110605,,,
a9FDo000000TalmMAC,D00098353,ONE WAY FINAL CLEANING,51751,,,
a9FDo000000TgLCMA0,D00077905,ONE WAY PLUMBING & HEATING,107945,,,
a9FDo000000TSJuMAO,D00069433,ONE WORK PLACE,17975,,,
a9FDo000000TjGLMA0,D00127361,ONE WORLD LED USA,164978,,,
a9FDo000000Tg9vMAC,D00048823,ONE-CALL LLC,107147,,,
a9FDo000000TlFcMAK,D00132406,ONE-STOP PROPERTY MAINTENANCE,217275,,,
a9FDo000000TRDIMA4,A30038325,ONEAERO MRO,13718,,,
a9FDo000000TnlvMAC,D00141703,ONEC GROUP INC,358669,,,
a9FDo000000Tgo0MAC,D00089024,ONEIL COMPANIES,109900,,,
a9FDo000000Tc8dMAC,A30023356,ONEILL MRKTNG STRATEGIES INC,58534,,,
a9FDo000000Tc4QMAS,A30019860,ONEKEY LLC,58273,,,
a9FDo000000TkkzMAC,D00130794,ONELIANCE,197100,,,
a9FDo000000TR5kMAG,A30037767,ONEOK INC,13250,,,
a9FDo000000TRwUMAW,D00060816,ONESOURCE IRRIGATION & LANDSCA,16523,,,
a9FDo000000TeVEMA0,D00041008,ONEX CORPORATION,89737,,,
a9FDo000000To2IMAS,D00142851,ONEX PARTNERS ADVISOR UK LLP,381788,,,
a9FDo000000TjH2MAK,D00127402,ONGRADE CONTRACTING,165288,,,
a9FDo000000Tb54MAC,D11561271,ONGRADE INC,52947,,,
a9FDo000000TVULMA4,D00108347,ONICON INCOREPORATED,30154,,,
a9FDo000000Tb6iMAC,W13050806,"ONICON, INC.",53049,,,
a9FDo000000TiqIMAS,D00125878,ONION EQUIPMENT,155514,,,
a9FDo000000TfE3MAK,D11380086,ONITY INC,102987,,,
a9FDo000000TdAFMA0,A30023234,ONLIN PARTNERSHIP,62479,,,
a9FDo000000TSh1MAG,D00079746,ONLINE STRIPING,19408,,,
a9FDo000000TUDEMA4,D00099070,ONLOCATION INC,25249,,,
a9FDo000000TWLdMAO,D00113595,"ONLY INSULATION, INC",33202,,,
a9FDo000000TSzLMAW,D00086334,ONLY LIBRARIES LTD,20544,,,
a9FDo000000TfblMAC,D10310241,ONONDAGA CONSTRUCITON,104778,,,
a9FDo000000TfCUMA0,D00504886,ONONDAGA COUNTY PUB LIBRA,102890,,,
a9FDo000000ToYHMA0,D00047220,ONSITE COMPANIES,426533,,,
a9FDo000000TiBcMAK,D00123612,"ONSITE DEVELOPMENT, INC.",136899,,,
a9FDo000000TiSrMAK,D00124574,ONSITE HVAC RENTALS,145127,,,
a9FDo000000TR9fMAG,A30038075,ONSITE OHS,13493,,,
a9FDo000000TU5eMAG,D00098071,ONSITE SOLUTIONS,24779,,,
a9FDo000000TUxRMAW,D00104837,ONSITE SPACE,28114,,,
a9FDo000000TnHTMA0,D00139441,ONSITEVIEW,323588,,,
a9FDo000000TcgQMAS,A30025302,ONTARGET,60629,,,
a9FDo000000Ti66MAC,D00123304,ONTARIO BOLLARDS,134202,,,
a9FDo000000TbXEMA0,W13889296,ONTARIO CONCRETE PIPE ASSN.,54786,,,
a9FDo000000TRAEMA4,A30038117,ONTARIO HOUSING AGENCY,13528,,,
a9FDo000000TXzoMAG,D10147205,ONTARIO SPECIALITY CONTRACTORS,39537,,,
a9FDo000000Tc5xMAC,A30023088,ONTARIO SPECLTY CONTCTR INC,58368,,,
a9FDo000000TXvPMAW,D10002996,ONTARIO STONE CO,39264,,,
a9FDo000000TeW5MAK,D00064612,ONTHANK CO,89790,,,
a9FDo000000TPX5MAO,A30006159,ONTIC-CA,7487,,,
a9FDo000000TYyFMAW,D11240876,ONTIVEROS INSULATION,43285,,,
a9FDo000000ThfcMAC,D00121940,ONUFER FLOORING,124596,,,
a9FDo000000Tb3AMAS,D11343605,ONVIA,52829,,,
a9FDo000000TbSeMAK,W13784358,ONWARD CLUTHE WARDWARE PRODUCT,54502,,,
a9FDo000000TgpOMAS,D00089410,ONYX BUILDERS INC,109986,,,
a9FDo000000TTk1MAG,D00095226,ONYX CONSTRUCTION,23438,,,
a9FDo000000ThP3MAK,D00121081,"ONYX CONSTRUCTION GROUP, LLC",117323,,,
a9FDo000000TarUMAS,D00115031,ONYX GENERAL CONTRACTORS LLC,52105,,,
a9FDo000000TeWvMAK,D00076389,ONYX MARBLE AND GRANITE LTD,89842,,,
a9FDo000000TRD4MAO,A30038310,ONYX PAVING,13704,,,
a9FDo000000TeZlMAK,D00097382,ONYX SOLAR,90018,,,
a9FDo000000TUPeMAO,D00101025,ONYX SOLAR GROUP LLC,26019,,,
a9FDo000000TiKhMAK,D11664307,ONYX VALVE,140965,,,
a9FDo000000TTaBMAW,D00093928,OPA SIGNS & GRAPHICS,22828,,,
a9FDo000000TfVGMA0,D11262631,OPC FABRICATION,104295,,,
a9FDo000000TZ7HMAW,D11372968,OPCMIA LOCAL 179,43845,,,
a9FDo000000TSs9MAG,D00084198,OPCMIA LOCAL# 797,20098,,,
a9FDo000000TfL2MAK,D10920486,OPELL CONSTRUCTION,103593,,,
a9FDo000000TfL3MAK,D00085391,OPELL CONSTRUCTION,103594,,,
a9FDo000000TedOMAS,D11367760,OPEN AIRE INC,90243,,,
a9FDo000000TRCiMAO,A30038288,OPEN DOOR CLINIC,13682,,,
a9FDo000000TaKjMAK,A30037906,OPEN LINK FINANCIAL PTE LTD,49877,,,
a9FDo000000TRA9MAO,A30038112,OPEN LOOP ENERGY INC,13523,,,
a9FDo000000TUUhMAO,D00101540,"OPEN RANGE CONSTRUCTION, LLC",26332,,,
a9FDo000000TWbTMAW,D00115005,"OPEN RANGE SERVICES, INC.",34184,,,
a9FDo000000Ta3zMAC,A30012154,OPEN TEXT,48747,,,
a9FDo000000TbQwMAK,W12554503,OPENAIRE INC.,54396,,,
a9FDo000000Ta8GMAS,W81570700,OPENAIRE INC.,49012,,,
a9FDo000000TTmnMAG,D00095599,OPERABLE WALLS OF FLORIDA,23610,,,
a9FDo000000TRlDMAW,D00038759,OPERATING ENGINEERS,15824,,,
a9FDo000000TZ1WMAW,D11294063,OPERATING ENGINEERS LOCAL #37,43488,,,
a9FDo000000TZARMA4,D11418795,OPERATING ENGINEERS LOCAL 139,44041,,,
a9FDo000000Tm4eMAC,D00135210,OPERATIONS SERVICES,263214,,,
a9FDo000000TiKVMA0,D00068999,OPERATIVE  PLASTERS & CEMENT M,140865,,,
a9FDo000000TcgYMAS,A30021896,OPERATIVE PLASTERERS &CEMENT,60637,,,
a9FDo000000TjVxMAK,D00128272,OPIFEX,170652,,,
a9FDo000000Tdk7MAC,D00116005,OPLER FLOORING,67555,,,
a9FDo000000TdMIMA0,A30023428,OPPENHEIM LEWIS,63226,,,
a9FDo000000TVXBMA4,D00108628,OPPENHEIMER & CO.,30330,,,
a9FDo000000TiZrMAK,D00124968,OPPENHEIMER MANAGEMENT GROUP,148400,,,
a9FDo000000TnxNMAS,D00142517,OPSEC CONSULTING LLC,377064,,,
a9FDo000000TZEkMAO,D11479961,OPT CO,44308,,,
a9FDo000000TULEMA4,D00100419,OPTIMA RPM,25745,,,
a9FDo000000TjKcMAK,D00127608,OPTIMA SECURITY,166934,,,
a9FDo000000TVKBMA4,D00107255,"OPTIMAL OUTDOOR SOLUTIONS, LLC",29524,,,
a9FDo000000TaDTMA0,A30034025,OPTIMEDIA GMBH,49427,,,
a9FDo000000TPjxMAG,A30020194,OPTIMEDIA NY,8285,,,
a9FDo000000TYiKMAW,D10988566,OPTIMUM BLDG,42298,,,
a9FDo000000Tjr8MAC,D00129252,OPTIMUM GRANITE & MARBLE INC,177710,,,
a9FDo000000TboCMAS,A30039037,OPTIMUM MEDIA DIRECTION THAI,56947,,,
a9FDo000000TknNMAS,D00130923,OPTIMUM PAVING COMPANY,198525,,,
a9FDo000000Tid8MAC,D00125138,OPTIMUM PROFESSIONAL SERVICES,149907,,,
a9FDo000000TWSMMA4,D00114166,OPTIMUM SERVICES,33619,,,
a9FDo000000TgdQMAS,D00086213,OPTIMUM WINDOW,109209,,,
a9FDo000000TQrhMAG,A30036593,OPTIMUS CONSTRUCTION INC,12379,,,
a9FDo000000TeTfMAK,D00119084,OPTIMUS INSTALLATION,89397,,,
a9FDo000000TS2kMAG,D00065161,OPTIMUS SURVEYING SERVICES,16911,,,
a9FDo000000Tbx0MAC,A30025384,OPTION2 MARKETING,57813,,,
a9FDo000000TiEtMAK,D00123798,OPTIONS 4 REAL ESTATE LLC,138217,,,
a9FDo000000TbFWMA0,D00214478,OPTO-LINK,53595,,,
a9FDo000000Tj9vMAC,D00126985,OPUS CAREER MANAGEMENT INC,162641,,,
a9FDo000000TbOGMA0,D99998118,OR - DR FEED,54137,,,
a9FDo000000TVIIMA4,D00107046,ORACLE,29407,,,
a9FDo000000TdH5MAK,A30012493,ORACLE,62903,,,
a9FDo000000TRFqMAO,A30038507,ORACLE,13876,,,
a9FDo000000TZjoMAG,W91061813,ORACLE CORPORATION,46234,,,
a9FDo000000TdFjMAK,A30015167,ORACLE CORPORATION-VA,62819,,,
a9FDo000000TcLnMAK,A30023491,ORACLE USA,59350,,,
a9FDo000000TPdwMAG,A30015179,ORACLE-CO,7912,,,
a9FDo000000TdFkMAK,A30016596,ORACLE-VA,62820,,,
a9FDo000000ThIIMA0,D00120696,ORADELL CONSTRUCTION,114058,,,
a9FDo000000TQTpMAO,A30032253,ORANGE CNTY PLASTERING CO IN,10869,,,
a9FDo000000Tg2pMAC,D05117148,ORANGE CO INSULATION,106610,,,
a9FDo000000TUcGMAW,D00102358,ORANGE COUNTY CALIFORNIA DISTR,26801,,,
a9FDo000000ThAHMA0,D00098716,ORANGE COUNTY CONSTRUCTION SER,111463,,,
a9FDo000000TSJrMAO,D00069385,ORANGE COUNTY INSULATION CORPO,17972,,,
a9FDo000000TXQxMAO,D00958041,ORANGE COUNTY PLASTERING,37376,,,
a9FDo000000TQbMMAW,A30034363,ORANGE COUNTY PLASTERING CO,11336,,,
a9FDo000000TXOvMAO,D00920231,ORANGE COUNTY PROPERTY AP,37250,,,
a9FDo000000TcTUMA0,A30022501,ORANGE COUNTY SANITATION DIS,59827,,,
a9FDo000000TX5YMAW,D00561258,ORANGE COUNTY STRIPING SR,36049,,,
a9FDo000000TglHMAS,D00088491,ORANGE STREET MECHANICAL,109731,,,
a9FDo000000Tc7NMAS,A30002678,ORANGE WATER/SEWER AUTH-NC,58456,,,
a9FDo000000TiXSMA0,D00124834,ORANGE ZONE RENTALS,147466,,,
a9FDo000000TlATMA0,W91011901,"ORBITAL HOLDINGS, INC.",214741,,,
a9FDo000000TiuWMAS,D00126116,ORCA MANUFACTURING DBA STARLIG,157134,,,
a9FDo000000TfCQMA0,D01409077,ORCO CONSTRUCTION SUPPLY,102886,,,
a9FDo000000TjOeMAK,D00127845,ORCOM,168584,,,
a9FDo000000TSeuMAG,D00078839,"ORCUTT MECHANICAL CONTRACTORS,",19277,,,
a9FDo000000TU1mMAG,D00097581,"ORDE SIGN & GRAPHICS, INC.",24539,,,
a9FDo000000TijFMAS,D00125461,"ORDONEZ CONSTRUCTION, INC",152366,,,
a9FDo000000Tnh0MAC,196032,"Oregon Architecture, Inc.",353357,,,
a9FDo000000TdJ5MAK,A30000366,OREGON DEPT TRANSPORTATION,63027,,,
a9FDo000000TRHrMAO,A30038651,OREGON DOOR,14001,,,
a9FDo000000TZxwMAG,W91082577,OREGON DOORS,47110,,,
a9FDo000000TWbNMAW,D00114993,OREGON ELECTRIC CONSTRUCTION I,34178,,,
a9FDo000000TTuWMAW,D00096575,OREGON IRON WORKS,24089,,,
a9FDo000000TXilMAG,D01452218,OREGON STATE BUILDING,38480,,,
a9FDo000000TcF6MAK,A30008390,OREGON STATE UNIV DEPT CC&EE,58935,,,
a9FDo000000ThXkMAK,D00000117,"OREN ASSOCIATES, INC.",120827,,,
a9FDo000000TkkKMAS,D11627445,OREN CONSTRUCTION & ENGINEERIN,196685,,,
a9FDo000000TXecMAG,D01378108,ORF CONSTRUCTION,38223,,,
a9FDo000000TYlCMAW,D11034881,ORF'S DRYWALL SYSTEMS INC,42476,,,
a9FDo000000TWjTMAW,D00156935,ORFANOS CONTRS INC,34680,,,
a9FDo000000TdLeMAK,A30025072,ORGANIC INC,63186,,,
a9FDo000000TboQMAS,D00109628,ORGANICA WATER,56961,,,
a9FDo000000TVPbMAO,D00107862,ORGANIZED LIVING,29860,,,
a9FDo000000TdxVMAS,D00116769,ORGERON BUILDERS LLC,74797,,,
a9FDo000000TelkMAC,D10987089,ORGMETRICS,93611,,,
a9FDo000000TV90MAG,D00106043,ORIAN CONSTRUCTION,28831,,,
a9FDo000000TgopMAC,D00089194,ORICA,109951,,,
a9FDo000000TUC3MAO,D00098916,ORICA MOUNTAIN WEST,25176,,,
a9FDo000000TRGmMAO,A30038570,ORIGIN TECHNOLOGIES CORP,13934,,,
a9FDo000000TbXFMA0,W13889399,ORIGINA CANADA,54787,,,
a9FDo000000TdT6MAK,A30002910,ORIGINAL CAST LIGHTING-MO,63648,,,
a9FDo000000TVNsMAO,D00107655,ORIGINAL FURNITURE BROKERS,29753,,,
a9FDo000000TTciMAG,D00094255,ORIGINAL PAPER PANTRY,22985,,,
a9FDo000000Tj4MMAS,W91097901,ORION,160791,,,
a9FDo000000Tab1MAC,D00065965,ORION BUILDING CORPORATION,51084,,,
a9FDo000000TUHXMA4,D00099711,ORION BUILDS,25516,,,
a9FDo000000TThCMAW,D00094819,ORION COMMUNICATIONS,23263,,,
a9FDo000000TcbcMAC,A30015920,ORION CONSTR-TX,60331,,,
a9FDo000000TYyVMAW,D11243896,ORION CONSTRUCTION,43301,,,
a9FDo000000ThYuMAK,D00121578,ORION CONSTRUCTION LLC,121338,,,
a9FDo000000TklrMAC,D00130841,ORION DEMOLITION & ENVIRONMENT,197622,,,
a9FDo000000TZlDMAW,W91066329,ORION ENERGY SYSTEMS,46321,,,
a9FDo000000Tn25MAC,146302,Orion Engineers,311304,,,
a9FDo000000TVPTMA4,D00107848,ORION ENVIRONMENTAL INC-CO,29852,,,
a9FDo000000TeRHMA0,D00118939,ORION FOOD SYSTEMS,88655,,,
a9FDo000000TeF1MAK,D00118084,ORION HARDWARE,85006,,,
a9FDo000000TbYnMAK,W13903499,ORION HDIDWARE CORP.,54883,,,
a9FDo000000Tm8dMAC,D00135420,ORION INTERNATIONAL,265994,,,
a9FDo000000TPloMAG,A30021498,ORION MARINE GROUP,8400,,,
a9FDo000000TSTIMA4,D00073974,"ORION SHEET METAL, INC.",18557,,,
a9FDo000000TkkeMAC,D00130779,ORION WASTE SOLUTIONS,196892,,,
a9FDo000000TTpzMAG,D00096014,ORITZ ASPHALT PAVING COMPANY,23808,,,
a9FDo000000ThRLMA0,D00121206,"ORIVNE, INC",118346,,,
a9FDo000000TeZ8MAK,D11494499,ORKLA SECURITIES AB,89979,,,
a9FDo000000TbNDMA0,D99995353,ORLANDO,54072,,,
a9FDo000000TbLnMAK,D99990490,ORLANDO & VICINITY,53984,,,
a9FDo000000TV7NMAW,D00105880,ORLANDO CONSTRUCTION LLC,28730,,,
a9FDo000000TiwbMAC,D00126243,ORLANDO GROUP,157948,,,
a9FDo000000TRDhMAO,A30038351,ORLANDO LABOR MNGT COOP,13743,,,
a9FDo000000Td7AMAS,A30026539,ORLANDO PERFORMING ARTS CNTR,62288,,,
a9FDo000000TUVMMA4,D00101619,ORLEANS SHORING,26373,,,
a9FDo000000TTlxMAG,D00095487,ORLIN'S STUCCO INC,23558,,,
a9FDo000000TYBXMA4,D10404788,ORMOND BUILDERS INC,40265,,,
a9FDo000000TYEOMA4,D10447142,ORMOND CONSTRUCTION INC,40442,,,
a9FDo000000TddyMAC,A30031386,ORMOND CONSTRUCTION INC,64408,,,
a9FDo000000TaKZMA0,A30019146,ORN MARKETING AB,49867,,,
a9FDo000000TZrtMAG,W91078917,ORNAMENTAL METAL INSTITUTE OF,46735,,,
a9FDo000000TbdMMAS,W14778603,ORNAMENTAL MOULDINGS,55166,,,
a9FDo000000TepMMAS,W13963204,ORNAMETALS LLC,95207,,,
a9FDo000000TepNMAS,D00119656,ORNAMETALS LLC,95208,,,
a9FDo000000TeygMAC,D00120132,ORNE AND ASSOCIATES,99319,,,
a9FDo000000TVH6MAO,D00106921,ORNNELL FIRE SPRINKLER INC,29333,,,
a9FDo000000TkOaMAK,D00129655,ORO VALLEY ROOFING INC,183405,,,
a9FDo000000TipPMAS,D00125822,ORR BARR EL LLC,155110,,,
a9FDo000000TS7fMAG,D00077162,ORR BUILDERS,17216,,,
a9FDo000000TfFSMA0,D11212339,ORR WOODWORKS,103074,,,
a9FDo000000TbqMMAS,W57562006,ORSOGRIL SPA,57081,,,
a9FDo000000TRKDMA4,A30038814,ORT AMERICA,14147,,,
a9FDo000000TkTTMA0,D00129920,ORTAL,186151,,,
a9FDo000000TSTwMAO,D00074233,"ORTCO, INC",18597,,,
a9FDo000000TT2eMAG,D00087315,ORTEGA FLOORING,20749,,,
a9FDo000000TcfPMAS,A30020243,ORTEGA INDUSTRIAL CONTRACTOR,60566,,,
a9FDo000000TRILMA4,A30038686,ORTHONOW DORAL,14031,,,
a9FDo000000TaY3MAK,D00048726,ORTIZ ASPHALT PAVING COMPANY,50900,,,
a9FDo000000TZUtMAO,D11652955,ORTIZ TILE CONTRACTING,45309,,,
a9FDo000000TiNdMAK,D00124314,ORTIZ TRANSPORT,141990,,,
a9FDo000000TjO9MAK,D10823029,ORTMAN HTG & AIR CONDTG INC,168463,,,
a9FDo000000TaKIMA0,A30036163,ORYX GTL,49850,,,
a9FDo000000TQ3EMAW,A30026403,OS INTERIOR SYSTEMS INC,9218,,,
a9FDo000000TSvnMAG,D00085319,OSBORN CONTRACT SERVICES INC,20324,,,
a9FDo000000TghyMAC,D00087456,OSBORNE & OSBORNE LLC,109492,,,
a9FDo000000TY6lMAG,D10325017,OSBORNE CONST CO.,39969,,,
a9FDo000000TfGJMA0,D00747873,OSBORNE WELDING INC,103217,,,
a9FDo000000ThWtMAK,D00121485,OSBURN CONTRACTORS,120637,,,
a9FDo000000TWPaMAO,D00113923,OSBURN MATERIALS DISTRIBUTION,33447,,,
a9FDo000000TW83MAG,D00112374,OSCA,32360,,,
a9FDo000000TgSoMAK,D00083060,OSCAR COASTAL CONCRETE,108497,,,
a9FDo000000TWkAMAW,D00167882,OSCAR F HENRY CO,34723,,,
a9FDo000000Tg1VMAS,D05150016,OSCAR H KLOTTER & CO,106528,,,
a9FDo000000TlYJMA0,D00133453,OSCAR J BOLDT CONSTRUCTION,236623,,,
a9FDo000000Tm8vMAC,D00135443,OSCAR J BOLDT CONSTRUCTION,266069,,,
a9FDo000000TdGlMAK,A30023701,OSCAR RENDA CONTRACTING,62883,,,
a9FDo000000TWvHMAW,D00364513,OSCAR RENDA CONTRACTING,35412,,,
a9FDo000000TkjUMAS,D00130726,OSCAR TINT SOLUTIONS,195993,,,
a9FDo000000ThuUMAS,D00122749,"OSCAR WINSKI COMPANY, INC",129833,,,
a9FDo000000TRqFMAW,D00046690,OSCAR'S ABATEMENT LLC,16136,,,
a9FDo000000TUkOMAW,D00103326,OSCEOLA ENERGY,27305,,,
a9FDo000000ThBpMAK,D00100431,OSCEOLA PAINT AND SUPPLY,111604,,,
a9FDo000000TSrhMAG,D00084011,OSCO INC,20070,,,
a9FDo000000TckdMAC,A30004224,OSCO INCORPORATED,60891,,,
a9FDo000000TcaIMAS,A30027150,OSCO OIL INCORPORATED,60249,,,
a9FDo000000TUrtMAG,D00104195,OSG,27770,,,
a9FDo000000TmxJMAS,D00138055,OSHKOSH DOOR COMPANY,307330,,,
a9FDo000000Tlc3MAC,D00133655,"OSHKOSH GLASS COMPANY, LLC",247567,,,
a9FDo000000TbXGMA0,W13889491,OSI HARD SURFACES,54788,,,
a9FDo000000TcpAMAS,A30015819,OSMOSE RAILROAD SERVICES,61172,,,
a9FDo000000TVxlMAG,D00111757,OSRAM SLYVANIA,31978,,,
a9FDo000000TVYgMAO,D00108767,OSRAM SYLVANIA,30423,,,
a9FDo000000TRllMAG,D00039609,OSRAM SYLVANIA,15858,,,
a9FDo000000TaRzMAK,W31456009,OSRAM SYLVANIA INC.,50524,,,
a9FDo000000TSVfMAO,D00074926,OSTERMAN PROPANE,18704,,,
a9FDo000000TgQkMAK,D00081910,OSTREICHER FLOOR COVERING,108369,,,
a9FDo000000TUA2MAO,D00098624,OSTROW ELEC CO,25051,,,
a9FDo000000TeKQMA0,D00118495,OSWALD COMPANIES,86748,,,
a9FDo000000TYmdMAG,D11057619,OSWALD COMPANY INC,42565,,,
a9FDo000000TPzvMAG,A30025985,OSWALD WHOLESALE LUMBER INC,9013,,,
a9FDo000000TYNpMAO,D10573442,OSWALT RESTAURANT SUPPLY,41027,,,
a9FDo000000Tbw0MAC,A30032667,OSWEGO CREATIVE,57751,,,
a9FDo000000TfahMAC,D11554961,OSWEGO MECHANICAL INC,104712,,,
a9FDo000000TVdEMAW,D00109244,OT9DESIGN LLC,30705,,,
a9FDo000000Tci6MAC,A30020688,OTAK,60733,,,
a9FDo000000TkXNMA0,D00130088,OTAK GROUP,188771,,,
a9FDo000000Tci7MAC,A30021586,OTAK INC,60734,,,
a9FDo000000TdScMAK,A30030218,OTAY WATER DISTRICT,63618,,,
a9FDo000000TbtcMAC,A30022737,OTERO COUNTY,57603,,,
a9FDo000000TnRNMA0,A40000873,"OTIS & BEDINGFIELD, LLC",333502,,,
a9FDo000000TRHBMA4,A30038601,OTIS COAN & PETERS LLC,13959,,,
a9FDo000000TT5hMAG,D00088175,OTIS ELECTRIC,20938,,,
a9FDo000000TavrMAC,D05051511,OTIS ELEV CO,52376,,,
a9FDo000000TflkMAC,D05051503,OTIS ELEV COMPANY,105452,,,
a9FDo000000TYDmMAO,D10435725,OTIS ELEVATOR CO,40404,,,
a9FDo000000TatuMAC,D00814681,OTIS ELEVATOR CO,52255,,,
